	sequence_id	cluster_id
77	MK797986.1	Lepidoptera
78	NC_027961.1	Lepidoptera
79	NC_024402.1	Lepidoptera
80	MW288059.1	Lepidoptera
81	NC_060823.1	Lepidoptera
82	NC_034233.1	Lepidoptera
83	NC_058011.1	Lepidoptera
84	MN242790.1	Lepidoptera
85	KX495167.1	Lepidoptera
86	MT090762.1	Lepidoptera
87	KF006326.1	Lepidoptera
88	MW355619.1	Lepidoptera
89	KM373898.1	Lepidoptera
90	OK078922.1	Lepidoptera
91	NC_061641.1	Lepidoptera
92	NC_016062.1	Lepidoptera
93	MZ902340.1	Lepidoptera
94	MK252291.1	Lepidoptera
95	NC_021962.1	Lepidoptera
96	OM912597.1	Lepidoptera
97	GU966594.1	Lepidoptera
98	KY630501.1	Lepidoptera
99	JX262887.1	Lepidoptera
100	MZ959074.1	Lepidoptera
101	MZ779035.1	Lepidoptera
102	NC_013604.1	Lepidoptera
103	MK521434.1	Lepidoptera
104	NC_062177.1	Lepidoptera
105	MN078362.1	Lepidoptera
106	MK122624.1	Lepidoptera
107	OK149231.1	Lepidoptera
108	MK962620.1	Lepidoptera
109	NC_014224.1	Lepidoptera
110	KP729178.1	Lepidoptera
111	NC_045120.1	Lepidoptera
112	MF496134.1	Lepidoptera
113	NC_062181.1	Lepidoptera
114	NC_014587.1	Lepidoptera
115	HQ662522.1	Lepidoptera
116	NC_046840.1	Lepidoptera
117	NC_057249.1	Lepidoptera
118	MZ675586.1	Lepidoptera
119	MW732138.1	Lepidoptera
120	KX495168.1	Lepidoptera
121	MN184845.1	Lepidoptera
122	NC_014055.1	Lepidoptera
123	MK903032.1	Lepidoptera
124	KX150459.1	Lepidoptera
125	KY923065.1	Lepidoptera
126	MW683125.1	Lepidoptera
127	MW690915.1	Lepidoptera
128	NC_039947.1	Lepidoptera
129	NC_034993.1	Lepidoptera
130	NC_061247.1	Lepidoptera
131	MK804164.1	Lepidoptera
132	MN635734.1	Lepidoptera
133	NC_047459.1	Lepidoptera
134	NC_029498.1	Lepidoptera
135	MK886799.1	Lepidoptera
136	MF152838.1	Lepidoptera
137	MG747641.1	Lepidoptera
138	MF576059.1	Lepidoptera
139	MT110153.1	Lepidoptera
140	NC_023936.1	Lepidoptera
141	JF961379.1	Lepidoptera
142	MG252290.1	Lepidoptera
143	NC_027145.1	Lepidoptera
144	MZ501808.1	Lepidoptera
145	JX316220.1	Lepidoptera
146	MG747610.1	Lepidoptera
147	MW768082.1	Lepidoptera
148	OK011994.1	Lepidoptera
149	KF590546.1	Lepidoptera
150	NC_029510.1	Lepidoptera
151	MG437190.1	Lepidoptera
152	JF437925.1	Lepidoptera
153	MZ593602.1	Lepidoptera
154	KF906483.1	Lepidoptera
155	OK235313.1	Lepidoptera
156	NC_051866.1	Lepidoptera
157	NC_062120.1	Lepidoptera
158	MZ823351.1	Lepidoptera
159	NC_062176.1	Lepidoptera
160	MG747619.1	Lepidoptera
161	GU966593.1	Lepidoptera
162	KT443883.1	Lepidoptera
163	NC_030632.1	Lepidoptera
164	NC_045936.1	Lepidoptera
165	NC_037725.1	Lepidoptera
166	KT598688.1	Lepidoptera
167	KC836923.1	Lepidoptera
168	NC_024409.1	Lepidoptera
169	KM014809.1	Lepidoptera
170	MH105794.1	Lepidoptera
171	KJ396621.1	Lepidoptera
172	MT499230.1	Lepidoptera
173	KJ740437.1	Lepidoptera
174	KJ739310.1	Lepidoptera
175	MN611530.1	Lepidoptera
176	NC_015537.1	Lepidoptera
177	KP729110.1	Lepidoptera
178	NC_061606.1	Lepidoptera
179	NC_024414.1	Lepidoptera
180	MK804155.1	Lepidoptera
181	KX423731.1	Lepidoptera
182	MK903030.1	Lepidoptera
183	MT897990.1	Lepidoptera
184	NC_050323.1	Lepidoptera
185	MF152834.1	Lepidoptera
186	KY923060.1	Lepidoptera
187	FJ810212.1	Lepidoptera
188	MG770232.1	Lepidoptera
189	NC_053855.1	Lepidoptera
190	MW924664.1	Lepidoptera
191	NC_038105.1	Lepidoptera
192	NC_061036.1	Lepidoptera
193	MG747620.1	Lepidoptera
194	MZ501809.1	Lepidoptera
195	MZ618262.1	Lepidoptera
196	NC_039696.1	Lepidoptera
197	KU360130.1	Lepidoptera
198	NC_021090.1	Lepidoptera
199	NC_057684.1	Lepidoptera
200	NC_061235.1	Lepidoptera
201	MZ420706.1	Lepidoptera
202	NC_041112.1	Lepidoptera
203	KP247523.1	Lepidoptera
204	MG747627.1	Lepidoptera
205	MT230535.1	Lepidoptera
206	MK648145.1	Lepidoptera
207	NC_021396.1	Lepidoptera
208	NC_037006.1	Lepidoptera
209	KF730242.1	Lepidoptera
210	KF990123.1	Lepidoptera
211	KP689265.1	Lepidoptera
212	KP941019.1	Lepidoptera
213	KT354968.1	Lepidoptera
214	NC_061295.1	Lepidoptera
215	MZ221160.1	Lepidoptera
216	NC_046592.1	Lepidoptera
217	MG747618.1	Lepidoptera
218	OM214002.1	Lepidoptera
219	MN908152.1	Lepidoptera
220	MN974526.1	Lepidoptera
221	MN611534.1	Lepidoptera
222	NC_024864.1	Lepidoptera
223	NC_034740.1	Lepidoptera
224	NC_062089.1	Lepidoptera
225	NC_046726.1	Lepidoptera
226	NC_029162.1	Lepidoptera
227	MK599283.1	Lepidoptera
228	MT801073.1	Lepidoptera
229	NC_046718.1	Lepidoptera
230	NC_047212.1	Lepidoptera
231	NC_061562.1	Lepidoptera
232	NC_057306.1	Lepidoptera
233	KF908880.1	Lepidoptera
234	NC_039810.1	Lepidoptera
235	NC_058609.1	Lepidoptera
236	KP278206.1	Lepidoptera
237	MN611532.1	Lepidoptera
238	NC_030509.1	Lepidoptera
239	MZ221157.1	Lepidoptera
240	NC_014668.1	Lepidoptera
241	NC_063473.1	Lepidoptera
242	OL912811.1	Lepidoptera
243	NC_036347.1	Lepidoptera
244	NC_034804.1	Lepidoptera
245	MG437194.1	Lepidoptera
246	GU966629.1	Lepidoptera
247	OK310517.1	Lepidoptera
248	NC_022689.1	Lepidoptera
249	NC_033890.1	Lepidoptera
250	KF590552.1	Lepidoptera
251	NC_061296.1	Lepidoptera
252	NC_062184.1	Lepidoptera
253	MK550620.1	Lepidoptera
254	NC_025761.1	Lepidoptera
255	NC_038085.1	Lepidoptera
256	KC659955.1	Lepidoptera
257	NC_042150.1	Lepidoptera
258	KY630505.1	Lepidoptera
259	NC_046051.1	Lepidoptera
260	MF152833.1	Lepidoptera
261	MK784108.1	Lepidoptera
262	MF100141.1	Lepidoptera
263	LN607805.1	Lepidoptera
264	MF100137.1	Lepidoptera
265	MF568544.1	Lepidoptera
266	HM243591.1	Lepidoptera
267	NC_023978.1	Lepidoptera
268	KY971464.1	Lepidoptera
269	NC_039687.1	Lepidoptera
270	NC_029811.1	Lepidoptera
271	NC_046049.1	Lepidoptera
272	NC_053936.1	Lepidoptera
273	MK801139.1	Lepidoptera
274	KJ675641.1	Lepidoptera
275	HM243593.1	Lepidoptera
276	NC_039879.1	Lepidoptera
277	MZ707539.1	Lepidoptera
278	NC_061243.1	Lepidoptera
279	HM744694.1	Lepidoptera
280	MG747612.1	Lepidoptera
281	NC_034279.1	Lepidoptera
282	KF590548.1	Lepidoptera
283	KF977797.1	Lepidoptera
284	JX186589.1	Lepidoptera
285	KF709449.1	Lepidoptera
286	NC_037394.1	Lepidoptera
287	NC_062118.1	Lepidoptera
288	NC_039881.1	Lepidoptera
289	MH985708.1	Lepidoptera
290	NC_039698.1	Lepidoptera
291	NC_039866.1	Lepidoptera
292	MG736927.1	Lepidoptera
293	OK149235.1	Lepidoptera
294	NC_045899.1	Lepidoptera
295	MK903031.1	Lepidoptera
296	KM874804.1	Lepidoptera
297	MG747623.1	Lepidoptera
298	JX313686.2	Lepidoptera
299	NC_024399.1	Lepidoptera
300	NC_024824.1	Lepidoptera
301	HQ452340.1	Lepidoptera
302	MK358044.1	Lepidoptera
303	NC_030270.1	Lepidoptera
304	NC_034234.1	Lepidoptera
305	MW732137.1	Lepidoptera
306	NC_041148.1	Lepidoptera
307	MW133617.1	Lepidoptera
308	KY000412.1	Lepidoptera
309	KT153024.1	Lepidoptera
310	MZ927091.1	Lepidoptera
311	KR018842.1	Lepidoptera
312	MW158377.1	Lepidoptera
313	MN611526.1	Lepidoptera
314	NC_027156.1	Lepidoptera
315	MK238675.1	Lepidoptera
316	MG747621.1	Lepidoptera
317	NC_053734.1	Lepidoptera
318	NC_027263.1	Lepidoptera
319	MT012820.1	Lepidoptera
320	KR822739.1	Lepidoptera
321	OK235306.1	Lepidoptera
322	MZ902342.1	Lepidoptera
323	MZ675588.1	Lepidoptera
324	KM244679.1	Lepidoptera
325	NC_024270.1	Lepidoptera
326	MT117843.1	Lepidoptera
327	KC414791.1	Lepidoptera
328	MW697075.1	Lepidoptera
329	NC_017869.1	Lepidoptera
330	NC_046716.1	Lepidoptera
331	NC_046584.1	Lepidoptera
332	MN646773.1	Lepidoptera
333	MH763665.1	Lepidoptera
334	MN605224.1	Lepidoptera
335	MZ823346.1	Lepidoptera
336	MW470953.1	Lepidoptera
337	NC_061261.1	Lepidoptera
338	KT207942.1	Lepidoptera
339	MT013356.1	Lepidoptera
340	KP881616.1	Lepidoptera
341	NC_062174.1	Lepidoptera
342	MH286069.1	Lepidoptera
343	NC_061644.1	Lepidoptera
344	MN150296.1	Lepidoptera
345	NC_062102.1	Lepidoptera
346	MN792921.1	Lepidoptera
347	MZ593598.1	Lepidoptera
348	KJ466365.1	Lepidoptera
349	NC_027174.1	Lepidoptera
350	KP715146.1	Lepidoptera
351	NC_028168.1	Lepidoptera
352	MZ501806.1	Lepidoptera
353	KY923063.1	Lepidoptera
354	KX365419.1	Lepidoptera
355	KF906486.1	Lepidoptera
356	MW960639.1	Lepidoptera
357	MN735183.1	Lepidoptera
358	MH675969.1	Lepidoptera
359	KF305832.2	Lepidoptera
360	NC_038010.1	Lepidoptera
361	MZ603870.1	Lepidoptera
362	NC_016720.1	Lepidoptera
363	MW936633.1	Lepidoptera
364	MK880228.1	Lepidoptera
365	NC_060868.1	Lepidoptera
366	MZ636560.1	Lepidoptera
367	EU625344.1	Lepidoptera
368	KT922004.1	Lepidoptera
369	NC_061329.1	Lepidoptera
370	KY593939.1	Lepidoptera
371	NC_036765.1	Lepidoptera
372	JF439070.1	Lepidoptera
373	NC_045191.1	Lepidoptera
374	MF152830.1	Lepidoptera
375	NC_061231.1	Lepidoptera
376	MG437192.1	Lepidoptera
377	KT371359.1	Lepidoptera
378	GU966602.1	Lepidoptera
379	GU966604.1	Lepidoptera
380	NC_033889.1	Lepidoptera
381	NC_031507.1	Lepidoptera
382	KX267580.1	Lepidoptera
383	MW135332.1	Lepidoptera
384	NC_056799.1	Lepidoptera
385	NC_034231.1	Lepidoptera
386	KY644697.1	Lepidoptera
387	NC_032285.1	Lepidoptera
388	NC_060739.1	Lepidoptera
389	MZ902335.1	Lepidoptera
390	JN039362.1	Lepidoptera
391	NC_062963.1	Lepidoptera
392	KX033351.1	Lepidoptera
393	MN599983.1	Lepidoptera
394	NC_027094.1	Lepidoptera
395	NC_057614.1	Lepidoptera
396	NC_050916.1	Lepidoptera
397	NC_045892.1	Lepidoptera
398	MW464942.1	Lepidoptera
399	NC_025273.1	Lepidoptera
400	NC_029164.1	Lepidoptera
401	MH324505.1	Lepidoptera
402	NC_061507.1	Lepidoptera
403	NC_029763.1	Lepidoptera
404	KX423732.1	Lepidoptera
405	NC_021427.1	Lepidoptera
406	NC_012739.1	Lepidoptera
407	MW732139.1	Lepidoptera
408	ON087696.1	Lepidoptera
409	OK011992.1	Lepidoptera
410	KY630502.1	Lepidoptera
411	NC_053770.1	Lepidoptera
412	MG747640.1	Lepidoptera
413	KJ647172.1	Lepidoptera
414	MW288057.1	Lepidoptera
415	MF152839.1	Lepidoptera
416	NC_037710.1	Lepidoptera
417	KY095828.1	Lepidoptera
418	MN877384.1	Lepidoptera
419	GU966600.1	Lepidoptera
420	MZ959069.1	Lepidoptera
421	NC_034837.1	Lepidoptera
422	NC_054179.1	Lepidoptera
423	NC_042214.1	Lepidoptera
424	NC_037944.1	Lepidoptera
425	HQ897685.1	Lepidoptera
426	NC_047456.1	Lepidoptera
427	JF801742.1	Lepidoptera
428	NC_018030.1	Lepidoptera
429	KP247522.1	Lepidoptera
430	NC_027516.1	Lepidoptera
431	NC_039874.1	Lepidoptera
432	MG747617.1	Lepidoptera
433	KY072797.1	Lepidoptera
434	NC_046504.1	Lepidoptera
435	AY242996.2	Lepidoptera
436	KU325534.1	Lepidoptera
437	MZ151338.1	Lepidoptera
438	KR076553.1	Lepidoptera
439	NC_037501.1	Lepidoptera
440	MZ481931.1	Lepidoptera
441	OK235307.1	Lepidoptera
442	NC_029509.1	Lepidoptera
443	MW551562.1	Lepidoptera
444	GU966591.1	Lepidoptera
445	MZ779033.1	Lepidoptera
446	NC_046712.1	Lepidoptera
447	MG869628.1	Lepidoptera
448	MW960642.1	Lepidoptera
449	MK820027.1	Lepidoptera
450	KT692987.1	Lepidoptera
451	MH473596.1	Lepidoptera
452	OL350848.1	Lepidoptera
453	MW158371.1	Lepidoptera
454	MZ823347.1	Lepidoptera
455	NC_038086.1	Lepidoptera
456	KM244668.1	Lepidoptera
457	NC_061298.1	Lepidoptera
458	NC_039860.1	Lepidoptera
459	MZ562565.1	Lepidoptera
460	KU325536.1	Lepidoptera
461	NC_035431.1	Lepidoptera
462	NC_014058.1	Lepidoptera
463	NC_046525.1	Lepidoptera
464	NC_029244.1	Lepidoptera
465	NC_060512.1	Lepidoptera
466	MZ902343.1	Lepidoptera
467	MZ593600.1	Lepidoptera
468	MZ593604.1	Lepidoptera
469	ON310869.1	Lepidoptera
470	OK509075.1	Lepidoptera
471	MW924657.1	Lepidoptera
472	MT265380.1	Lepidoptera
473	NC_027948.1	Lepidoptera
474	HQ378508.1	Lepidoptera
475	JQ647918.1	Lepidoptera
476	NC_059931.1	Lepidoptera
477	MF100142.1	Lepidoptera
478	MZ959071.1	Lepidoptera
479	MZ944876.1	Lepidoptera
480	KJ716847.1	Lepidoptera
481	NC_024401.1	Lepidoptera
482	NC_018029.1	Lepidoptera
483	JN246082.1	Lepidoptera
484	AB083339.1	Lepidoptera
485	KJ647171.1	Lepidoptera
486	NC_029499.1	Lepidoptera
487	MN599982.1	Lepidoptera
488	NC_062111.1	Lepidoptera
489	MG747608.1	Lepidoptera
490	NC_039861.1	Lepidoptera
491	JX407107.2	Lepidoptera
492	MW158370.1	Lepidoptera
493	MG747629.1	Lepidoptera
494	MK295811.1	Lepidoptera
495	JF504707.1	Lepidoptera
496	KX096653.1	Lepidoptera
497	OK053109.1	Lepidoptera
498	NC_022185.1	Lepidoptera
499	NC_050915.1	Lepidoptera
500	MK804159.1	Lepidoptera
501	KP784455.1	Lepidoptera
502	MG747613.1	Lepidoptera
503	MZ520324.1	Lepidoptera
504	NC_053657.1	Lepidoptera
505	NC_024744.1	Lepidoptera
506	NC_024532.1	Lepidoptera
507	MN956509.1	Lepidoptera
508	KP347977.1	Lepidoptera
509	KF751706.1	Lepidoptera
510	NC_028207.1	Lepidoptera
511	KP071469.1	Lepidoptera
512	OK094455.1	Lepidoptera
513	KT371363.1	Lepidoptera
514	KT371376.1	Lepidoptera
515	NC_026518.1	Lepidoptera
516	NC_018094.1	Lepidoptera
517	MN605222.1	Lepidoptera
518	ON310871.1	Lepidoptera
519	NC_053272.1	Lepidoptera
520	KJ629167.1	Lepidoptera
521	KT371364.1	Lepidoptera
522	NC_062105.1	Lepidoptera
523	NC_038087.1	Lepidoptera
524	KJ671625.1	Lepidoptera
525	KU946971.1	Lepidoptera
526	MF664471.1	Lepidoptera
527	NC_037875.1	Lepidoptera
528	MG655620.1	Lepidoptera
529	NC_033888.1	Lepidoptera
530	KJ507133.1	Lepidoptera
531	KJ174087.1	Lepidoptera
532	MG747635.1	Lepidoptera
533	MF417804.1	Lepidoptera
534	MZ853168.1	Lepidoptera
535	MZ593601.1	Lepidoptera
536	NC_062121.1	Lepidoptera
537	MH981597.1	Lepidoptera
538	MZ397914.1	Lepidoptera
539	MZ964413.1	Lepidoptera
540	MF152836.1	Lepidoptera
541	MZ823348.1	Lepidoptera
542	KF590535.1	Lepidoptera
543	NC_024650.1	Lepidoptera
544	MT712137.1	Lepidoptera
545	MW158385.1	Lepidoptera
546	ON310876.1	Lepidoptera
547	NC_045190.1	Lepidoptera
548	NC_020779.1	Lepidoptera
549	MK251838.1	Lepidoptera
550	GU966599.1	Lepidoptera
551	HM563681.1	Lepidoptera
552	MG437199.1	Lepidoptera
553	NC_045924.1	Lepidoptera
554	GU966597.1	Lepidoptera
555	NC_058608.1	Lepidoptera
556	GU966627.1	Lepidoptera
557	NC_053760.1	Lepidoptera
558	KF990125.1	Lepidoptera
559	NC_021411.1	Lepidoptera
560	KY569554.1	Lepidoptera
561	NC_062170.1	Lepidoptera
562	KU160635.1	Lepidoptera
563	MT198821.1	Lepidoptera
564	MW683337.1	Lepidoptera
565	NC_029513.1	Lepidoptera
566	KF590550.1	Lepidoptera
567	KX495165.1	Lepidoptera
568	MN956510.1	Lepidoptera
569	NC_036334.1	Lepidoptera
570	NC_050909.1	Lepidoptera
571	NC_039873.1	Lepidoptera
572	NC_062175.1	Lepidoptera
573	MZ054176.1	Lepidoptera
574	NC_057501.1	Lepidoptera
575	KJ396197.1	Lepidoptera
576	MW255962.1	Lepidoptera
577	MW755978.1	Lepidoptera
578	HQ840719.1	Lepidoptera
579	MZ944874.1	Lepidoptera
580	NC_024099.1	Lepidoptera
581	KF927042.1	Lepidoptera
582	MN611538.1	Lepidoptera
583	NC_056800.1	Lepidoptera
584	NC_027723.1	Lepidoptera
585	KC433408.1	Lepidoptera
586	KJ623250.1	Lepidoptera
587	OM912595.1	Lepidoptera
588	KF990128.1	Lepidoptera
589	KT750964.1	Lepidoptera
590	NC_027506.1	Lepidoptera
591	OK094458.1	Lepidoptera
592	JF440342.1	Lepidoptera
593	NC_060824.1	Lepidoptera
594	MN605223.1	Lepidoptera
595	KM225795.1	Lepidoptera
596	NC_026841.1	Lepidoptera
597	KC894961.1	Lepidoptera
598	MG437201.1	Lepidoptera
599	MT110154.1	Lepidoptera
600	GU966606.1	Lepidoptera
601	KR189008.1	Lepidoptera
602	MN611537.1	Lepidoptera
603	MT922035.1	Lepidoptera
604	KF690637.1	Lepidoptera
605	MW662614.1	Lepidoptera
606	FJ617240.1	Lepidoptera
607	MG437191.1	Lepidoptera
608	GU966620.1	Lepidoptera
609	MK251840.1	Lepidoptera
610	NC_057121.1	Lepidoptera
611	MW192438.1	Lepidoptera
612	MW697903.1	Lepidoptera
613	GU966612.1	Lepidoptera
614	NC_061324.1	Lepidoptera
615	MN922294.1	Lepidoptera
616	NC_034232.1	Lepidoptera
617	MK265705.1	Lepidoptera
618	MZ571409.1	Lepidoptera
619	NC_046717.1	Lepidoptera
620	KM215138.1	Lepidoptera
621	MN093120.1	Lepidoptera
622	KJ364659.1	Lepidoptera
623	KF498969.1	Lepidoptera
624	NC_060569.1	Lepidoptera
625	NC_061239.1	Lepidoptera
626	MK804158.1	Lepidoptera
627	KR024009.1	Lepidoptera
628	MF152831.1	Lepidoptera
629	NC_062108.1	Lepidoptera
630	GU966611.1	Lepidoptera
631	NC_063699.1	Lepidoptera
632	NC_030192.1	Lepidoptera
633	GU966601.1	Lepidoptera
634	NC_062171.1	Lepidoptera
635	KJ185131.1	Lepidoptera
636	KY800518.1	Lepidoptera
637	KY888135.1	Lepidoptera
638	NC_034355.1	Lepidoptera
639	NC_018047.1	Lepidoptera
640	KX267572.1	Lepidoptera
641	KF590547.1	Lepidoptera
642	NC_062123.1	Lepidoptera
643	NC_039872.1	Lepidoptera
644	MW158372.1	Lepidoptera
645	KT371365.1	Lepidoptera
646	MK252290.1	Lepidoptera
647	MT591568.1	Lepidoptera
648	KJ629166.1	Lepidoptera
649	NC_026046.1	Lepidoptera
650	MN832853.1	Hemiptera
651	MT702884.1	Hemiptera
652	MT332315.1	Hemiptera
653	MT079526.1	Hemiptera
654	MT079665.1	Hemiptera
655	KY039118.1	Hemiptera
656	MT079387.1	Hemiptera
657	NC_035509.1	Hemiptera
658	MK948431.1	Hemiptera
659	MW264489.1	Hemiptera
660	MW847241.1	Hemiptera
661	MT872662.1	Hemiptera
662	MT079716.1	Hemiptera
663	MK292968.1	Hemiptera
664	MT079537.1	Hemiptera
665	KR024406.1	Hemiptera
666	NC_025329.1	Hemiptera
667	MN577454.1	Hemiptera
668	MN577441.1	Hemiptera
669	BK059216.1	Hemiptera
670	KY069962.1	Hemiptera
671	MT344112.1	Hemiptera
672	MG813486.1	Hemiptera
673	NC_060745.1	Hemiptera
674	NC_037734.1	Hemiptera
675	MT079334.1	Hemiptera
676	MN232006.1	Hemiptera
677	MW619718.1	Hemiptera
678	MZ014458.1	Hemiptera
679	MK292938.1	Hemiptera
680	MT079573.1	Hemiptera
681	MW547017.1	Hemiptera
682	MK292905.1	Hemiptera
683	MW021146.1	Hemiptera
684	MT079463.1	Hemiptera
685	MT554451.1	Hemiptera
686	KR072671.1	Hemiptera
687	NC_042433.1	Hemiptera
688	MK862265.1	Hemiptera
689	MT079599.1	Hemiptera
690	NC_042180.1	Hemiptera
691	MT898422.1	Hemiptera
692	MT981879.1	Hemiptera
693	MF497732.1	Hemiptera
694	NC_057959.1	Hemiptera
695	MF497710.1	Hemiptera
696	MT079496.1	Hemiptera
697	KX495488.1	Hemiptera
698	KR559500.1	Hemiptera
699	MN412595.1	Hemiptera
700	MT416551.1	Hemiptera
701	MN027276.1	Hemiptera
702	BK013130.1	Hemiptera
703	MT079705.1	Hemiptera
704	MF497730.1	Hemiptera
705	MT079623.1	Hemiptera
706	NC_042811.1	Hemiptera
707	MT079508.1	Hemiptera
708	MN227168.1	Hemiptera
709	NC_031364.1	Hemiptera
710	MW021156.1	Hemiptera
711	NC_046048.1	Hemiptera
712	KY274846.1	Hemiptera
713	MT079429.1	Hemiptera
714	MT740321.1	Hemiptera
715	MF614806.1	Hemiptera
716	MG989230.1	Hemiptera
717	NC_040115.1	Hemiptera
718	MK292908.1	Hemiptera
719	MK292940.1	Hemiptera
720	JQ780818.1	Hemiptera
721	MT079659.1	Hemiptera
722	HM235722.1	Hemiptera
723	MT079376.1	Hemiptera
724	NC_026670.1	Hemiptera
725	MF351855.1	Hemiptera
726	KF913540.1	Hemiptera
727	NC_056102.1	Hemiptera
728	MT079524.1	Hemiptera
729	MT079502.1	Hemiptera
730	NC_024683.1	Hemiptera
731	NC_016432.1	Hemiptera
732	OL697730.1	Hemiptera
733	MT079364.1	Hemiptera
734	NC_038140.1	Hemiptera
735	MK617948.1	Hemiptera
736	MH293453.1	Hemiptera
737	MT079542.1	Hemiptera
738	MT079367.1	Hemiptera
739	MT985377.1	Hemiptera
740	NC_012449.1	Hemiptera
741	MT079349.1	Hemiptera
742	MW659868.1	Hemiptera
743	NC_046066.1	Hemiptera
744	OL697736.1	Hemiptera
745	MT079693.1	Hemiptera
746	MT488436.1	Hemiptera
747	MG813490.1	Hemiptera
748	MT079389.1	Hemiptera
749	MK292953.1	Hemiptera
750	MT079513.1	Hemiptera
751	KF913541.1	Hemiptera
752	NC_044762.1	Hemiptera
753	MT079547.1	Hemiptera
754	KP406517.1	Hemiptera
755	KX345788.1	Hemiptera
756	KU753807.1	Hemiptera
757	KM588201.1	Hemiptera
758	NC_051539.1	Hemiptera
759	MT079452.1	Hemiptera
760	NC_023219.1	Hemiptera
761	MT079696.1	Hemiptera
762	MT079350.1	Hemiptera
763	MT079411.1	Hemiptera
764	MT079433.1	Hemiptera
765	MF535442.1	Hemiptera
766	NC_012421.1	Hemiptera
767	MH324931.1	Hemiptera
768	MT079454.1	Hemiptera
769	MT079560.1	Hemiptera
770	NC_059063.1	Hemiptera
771	MF043978.1	Hemiptera
772	NC_062851.1	Hemiptera
773	MT079359.1	Hemiptera
774	MT079672.1	Hemiptera
775	MT556651.1	Hemiptera
776	MW218662.1	Hemiptera
777	OK448489.1	Hemiptera
778	MK738125.1	Hemiptera
779	KY069956.1	Hemiptera
780	MK847518.1	Hemiptera
781	NC_043846.1	Hemiptera
782	JF907590.1	Hemiptera
783	NC_045075.1	Hemiptera
784	KC887533.1	Hemiptera
785	MT079521.1	Hemiptera
786	MT079471.1	Hemiptera
787	MK292950.1	Hemiptera
788	MT079625.1	Hemiptera
789	MT079607.1	Hemiptera
790	MG813491.1	Hemiptera
791	MK292975.1	Hemiptera
792	MT079576.1	Hemiptera
793	MT079684.1	Hemiptera
794	MT556657.1	Hemiptera
795	BK059215.1	Hemiptera
796	MT079682.1	Hemiptera
797	KY426014.1	Hemiptera
798	AY521265.2	Hemiptera
799	MZ350959.1	Hemiptera
800	MT079719.1	Hemiptera
801	MZ457328.1	Hemiptera
802	MT079529.1	Hemiptera
803	MN793964.1	Hemiptera
804	MF614818.1	Hemiptera
805	MT079630.1	Hemiptera
806	MT015588.1	Hemiptera
807	OK440860.1	Hemiptera
808	NC_042808.1	Hemiptera
809	EU427340.1	Hemiptera
810	OK440859.1	Hemiptera
