	sequence_id	cluster_id
111	1.BE.2013.1c_1.OR497872	1
112	1.BJ.2019.Benin1.OM525854	1
113	1.FR.2017.31102017.OP894655	1
114	1.GB.2017.E14.ON630801	1
115	1.BE.2016.1a_73.OR497949	1
116	1.DE.2019.H16.ON630854	1
117	1.BE.2013.1b_9.OR497997	1
118	1.GB.2017.E16.ON630803	1
119	1.BE.2016.1b_28.OR498016	1
120	1.CN.2015.HCV130.MT184374	1
121	1.CA.2017.D05.ON630774	1
122	1.BE.2015.1b_59.OR498047	1
123	1.BE.2017.1b_80.OR498068	1
124	1.DE.2019.I16.ON630868	1
125	1.NG.2018.P3_Post_Treatment(2)_Nigeria.MN164847	1
126	1.BE.2015.1a_72.OR497948	1
127	1.CH.2018.E07.ON630794	1
128	1.BE.2017.1b_30.OR498018	1
129	1.BE.2015.1a_78.OR497954	1
130	1.EG.2017.P34_Baseline_Eygpt.MN164869	1
131	1.CM.2015.P27_Baseline(2)_Cameroon.MN164875	1
132	1.BJ.2019.Benin36.OM525873	1
133	1.NG.2016.P38_Baseline_Nigeria.MN164876	1
134	1.BE.2008.1a_1.OR497877	1
135	1.BJ.2019.Benin18.OM525862	1
136	1.BE.2014.1b_11.OR497999	1
137	1.BE.2011.1a_11.OR497887	1
138	1.NG.2018.P2_Baseline_Nigeria.MN164877	1
139	1.EG.2018.EGHKS3.MN977327	1
140	1.BE.2014.1b_24.OR498012	1
141	1.BJ.2019.Benin77.OM525896	1
142	1.BE.2013.1a_64.OR497940	1
143	1.BE.2015.1a_76.OR497952	1
144	1.BJ.2019.Benin9.OM525906	1
145	1.AU.2018.H24.ON630858	1
146	1.US.2019.I07.ON630863	1
147	1.BE.2016.1b_71.OR498059	1
148	1.BE.2011.1b_5.OR497993	1
149	1.BE.2014.1a_37.OR497913	1
150	1.BJ.2019.Benin15.OM525859	1
151	1.BE.2011.1b_2.OR497990	1
152	1.BE.2015.1a_49.OR497925	1
153	1.CN.2017.HCV090.MT184373	1
154	1.NG.2016.P20_Post_Treatment_Nigeria.MN164861	1
155	1.GB.2017.E09.ON630796	1
156	1.US.2019.C15.ON630764	1
157	1.BJ.2019.Benin30.OM525868	1
158	1.GB.2019.G06.ON630832	1
159	1.CM.2016.P26_Post_Treatment_Cameroon.MN164865	1
160	1.BE.2012.1b_7.OR497995	1
161	1.GB.2019.G02.ON630829	1
162	1.BE.2017.1a_44.OR497920	1
163	1.GB.2018.F02.ON630811	1
164	1.BE.2015.1b_66.OR498054	1
165	1.DE.2018.G14.ON630837	1
166	1.BE.2016.1b_77.OR498065	1
167	1.NL.2018.I14.ON630866	1
168	1.BE.2015.1a_55.OR497931	1
169	1.BJ.2019.Benin39.OM525875	1
170	1.BJ.2019.Benin73.OM525894	1
171	1.BE.2009.1a_5.OR497881	1
172	1.BE.2010.1a_8.OR497884	1
173	1.NL.2017.D14.ON630779	1
174	1.BE.2014.1b_47.OR498035	1
175	1.GB.2018.E23.ON630809	1
176	1.BE.2014.1b_45.OR498033	1
177	1.BE.2015.1b_18.OR498006	1
178	1.BE.2008.1a_2.OR497878	1
179	1.GB.2018.F04.ON630813	1
180	1.BE.2015.1a_43.OR497919	1
181	1.DE.2019.I13.ON630865	1
182	1.DE.2018.G18.ON630840	1
183	1.BE.2016.1b_72.OR498060	1
184	1.BE.2017.1b_29.OR498017	1
185	1.BJ.2019.Benin35.OM525872	1
186	1.FR.2018.26072018.OP894650	1
187	1.BE.2014.1b_37.OR498025	1
188	1.BE.2013.1a_14.OR497890	1
189	1.BE.2011.1a_33.OR497909	1
190	1a.US.2005.S117_20050210_NF_D23.OL332167	1a
191	1a.GB.2008.P101_161008.MW675792	1a
192	1a.US._.s117.D285.KY965731	1a
193	1a.US.2012.S553_20120314_FL_A16.OK552719	1a
194	1a.GB.2011.P131_060111.MW675796	1a
195	1a.US._.1030_FU24.EU362878	1a
196	1a.GB.2013.365467.MW690020	1a
197	1a.US.2007.S180_20070221_Fl_A01.OK553065	1a
198	1a.IN.2010.Patient_102.LC368404	1a
199	1a.US._.L8133P.DQ889311	1a
200	1a.US.2006.HCV-1a/US/BID-V394/2006.EU256048	1a
201	1a.US.2009.10069_2F27.KT734521	1a
202	1a.US.2012.S553_20120314_FL_B16.OK552732	1a
203	1a.JP.2011.Patient_049.LC368351	1a
204	1a.US.2005.V3196.JX463600	1a
205	1a.AU.2006.AUS2403.MW629117	1a
206	1a.US.2001.V2515.JX463555	1a
207	1a.CH.2005.HCV-1a/CH/BID-V264/2005.EU256074	1a
208	1a.US._.s117.D194.KY965660	1a
209	1a.US.2005.S117_20050210_NF_D16.OL332162	1a
210	1a.JP.2003.Patient_003.LC368311	1a
211	1a.US.2005.S117_20050210_NF_D12.OL332159	1a
212	1a.US.2003.03-31.EU781750	1a
213	1a.US.2001.HCV-1a/US/BID-V319/2001.EU155286	1a
214	1a.US.2003.V2525.JX463564	1a
215	1a.US.1999.99-29.EU781763	1a
216	1a.US._.s117.D46.KY965535	1a
217	1a.JP.2016.Ryukyu_HCV1a_25.LC209886	1a
218	1a.US.2006.S152_20061120_NF_B13.MZ556886	1a
219	1a.US.2005.S117_20050210_NF_D10.OL332157	1a
220	1a.US.2002.V2520.JX463559	1a
221	1a.US.2009.10069_2FA17.KT734526	1a
222	1a.US.2006.S180_20061027_Fl_18.OK553013	1a
223	1a.DE.2003.HCV-1a/DE/BID-V24/2003.EU862823	1a
224	1a.US.2001.01_39.DQ889267	1a
225	1a.US.2006.S180_20061027_Fl_01.OK552997	1a
226	1a.US.2012.S553_20120314_FL_A17.OK552720	1a
227	1a.US._.s117.D354.KY965755	1a
228	1a.US.2006.M003_A_NFLC5.JQ061783	1a
229	1a.US.2004.S117_20040817_NF_C09.OL332068	1a
230	1a.US.2012.S553_20120822_Fl_A31.OK552761	1a
231	1a.US.2006.HCV-1a/US/BID-V392/2006.EU256046	1a
232	1a.US.2006.S152_20061120_NF_A08.MZ556872	1a
233	1a.US.1999.99_25.DQ889295	1a
234	1a.BR.2004.BR554_P17_10-21-04.EF032890	1a
235	1a.JP.2014.Patient_021.LC368329	1a
236	1a.US._.5069.EF407424	1a
237	1a.US.2002.HCV-1a/US/BID-V432/2002.EU155276	1a
238	1a.US.2006.HCV-1a/US/BID-V700/2006.EU255937	1a
239	1a.CH.2003.HCV-1a/CH/BID-V258/2003.EU660385	1a
240	1a.US.2006.HCV-1a/US/BID-V433/2006.EU255940	1a
241	1a.US.2007.V3329.JX463606	1a
242	1a.US._.s117.D354.KY965785	1a
243	1a.US.2012.S553_20120314_FL_C05.OK552741	1a
244	1a.US.2006.HCV-1a/US/BID-V457/2006.EU155237	1a
245	1a.US.2006.S180_20061027_Fl_26.OK553021	1a
246	1a.US._.s117.D17.KY965461	1a
247	1a.US.1992.HCV-1a/US/BID-V181/1992.EU255974	1a
248	1a.US.2004.V3186.JX463545	1a
249	1a.US.2012.S553_20120314_FL_A05.OK552714	1a
250	1a.US.2012.S553_20120822_Fl_A35.OK552763	1a
251	1a.US.2005.S117_20050210_NF_D07.OL332154	1a
252	1a.JP.2016.Ryukyu_HCV1a_22.LC209883	1a
253	1a.US.2006.S180_20061128_Fl_15.OK553041	1a
254	1a.US._.s117.D46.KY965560	1a
255	1a.JP.2015.Ryukyu_HCV1a_02.LC209864	1a
256	1a.BR.2002.BR111_P4_10-31-02.EF032899	1a
257	1a.US.2007.S180_20070221_Fl_A10.OK553072	1a
258	1a.US._.s117.D285.KY965734	1a
259	1a.US.2002.02_26.DQ889272	1a
260	1a.US.2006.S180_20061128_Fl_41.OK553059	1a
261	1a.GB.2016.P176_140116.MW715685	1a
262	1a.US.2007.V2551.JX463622	1a
263	1a.US._.5009q.EU362904	1a
264	1a.JP.2009.Patient_016.LC368324	1a
265	1a.CH.2003.HCV-1a/CH/BID-V259/2003.EU255956	1a
266	1a.US.2004.V3210.JX463578	1a
267	1a.US.2003.03_11.DQ889284	1a
268	1a.BR.2004.BR554_P16_6-24-04.EF032889	1a
269	1a.US.2002.02_64.DQ889279	1a
270	1a.US._.s117.D194.KY965683	1a
271	1a.US.2013.S553_20131105_FL_C19.OK552891	1a
272	1a.US.2006.S152_20061020_NF_B15.MZ556863	1a
273	1a.US._.7012.EF407438	1a
274	1a.US.2009.10069_2F25.KT734601	1a
275	1a._._.LTD3-2-XF223.AF511949	1a
276	1a.US.2009.10069_7A22.KT734606	1a
277	1a.US._.s117.D110.KY965609	1a
278	1a.GB._.9782728109.MW689946	1a
279	1a.US._.s117.D285.KY965721	1a
280	1a.US.2002.V2506.JX463529	1a
281	1a.US.2006.HCV-1a/US/BID-V454/2006.EU482862	1a
282	1a.US._.s117.D354.KY965786	1a
283	1a.US.2003.HCV-1a/US/BID-V108/2003.EU255931	1a
284	1a.GB.2012.365508.MW689969	1a
285	1a.US._.s117.D354.KY965754	1a
286	1a.US._.V3350.HQ850290	1a
287	1a.US.2005.S117_20050512_NF_B09.OL332191	1a
288	1a.US.1992.HCV-1a/US/BID-V167/1992.EU255964	1a
289	1a.DE.2012.patient_A.KC155254	1a
290	1a.US._.s117.D46.KY965552	1a
291	1a.CH.2005.HCV-1a/CH/BID-V267/2005.EU155353	1a
292	1a.US._.7040q.EU362909	1a
293	1a.US.2004.HCV-1a/US/BID-V74/2004.EU256094	1a
294	1a.GB.2012.364775.MW689957	1a
295	1a.JP.2014.Patient_023.LC368331	1a
296	1a.GB._.12V032807_S64.MZ327766	1a
297	1a.US.2009.10069_7A25.KT734560	1a
298	1a.US.1991.HCV-1a/US/BID-V189/1991.EU255979	1a
299	1a.US.2004.HCV-1a/US/BID-V101/2004.EU155213	1a
300	1a.US.1996.HCV-1a/US/BID-V214/1996.EU155343	1a
301	1a.US.2004.S117_20040915_NF_A16.OL332088	1a
302	1a.CH.2003.HCV-1a/CH/BID-V230/2003.EU255948	1a
303	1a.US.2012.S553_20120822_FL_C08.OK552771	1a
304	1a.US.2004.S117_20040915_NF_B16.OL332105	1a
305	1a.US.2003.V3351.JX463584	1a
306	1a.US.2004.V2539.JX463613	1a
307	1a.US.2005.S117_20050512_NF_A04.OL332170	1a
308	1a.US.2004.S117_20040915_NF_B04.OL332095	1a
309	1a.US._.F718P.EU781765	1a
310	1a.US.2003.HCV-1a/US/BID-V62/2003.EU256020	1a
311	1a.US.2006.S180_20061027_Fl_10.OK553005	1a
312	1a.US.2001.V2502.JX463525	1a
313	1a.US.2004.S117_20040817_NF_B01.OL332054	1a
314	1a.US.2013.S553_20131105_FL_C10.OK552884	1a
315	1a.US.1977.H77-H11.AF011752	1a
316	1a.US.2006.S180_20061027_Fl_24.OK553019	1a
317	1a.US.1989.HCV-1a/US/BID-V198/1989.EU862826	1a
318	1a.US._.s117.D46.KY965555	1a
319	1a.US._.4025.EF407456	1a
320	1a.US.2001.HCV-1a/US/BID-V320/2001.EU155287	1a
321	1a.US.2009.10069_2FB17.KT734540	1a
322	1a.US._.s117.D194.KY965675	1a
323	1a.US.1990.HCV-1a/US/BID-V182/1990.EU234064	1a
324	1a.US._.s117.D354.KY965775	1a
325	1a.CH.2003.HCV-1a/CH/BID-V223/2003.EU255943	1a
326	1a.GB.2014.1008039.MW689988	1a
327	1a.US._.L836PT.EU781791	1a
328	1a.US._.s117.D194.KY965682	1a
329	1a.JP.2016.Ryukyu_HCV1a_11.LC209873	1a
330	1a.US._.1024_FU24.EU362877	1a
331	1a.US.2007.HCV-1a/US/BID-V1716/2007.FJ182001	1a
332	1a.US.2006.S180_20061128_Fl_36.OK553056	1a
333	1a.US.2004.HCV-1a/US/BID-V49/2004.EU256009	1a
334	1a.US.2005.S117_20050210_NF_D01.OL332149	1a
335	1a._._.HCV-RMT.AB520610	1a
336	1a.US.2004.S117_20040817_NF_A03.OL332049	1a
337	1a.US.2001.01-39.EU781799	1a
338	1a.US.2004.S117_20040915_NF_B05.OL332096	1a
339	1a.US.2012.S553_20120314_FL_B02.OK552726	1a
340	1a.US._.5012.EF407413	1a
341	1a.US._.s117.D194.KY965686	1a
342	1a.US._.6025q.EU362905	1a
343	1a.US.2008.HCV-1a/US/BID-V1746/2008.FJ410172	1a
344	1a.US.2004.HCV-1a/US/BID-V57/2004.EU256015	1a
345	1a.US.2013.S553_20131105_FL_A10.OK552868	1a
346	1a.US._.LIV23-12.DQ838744	1a
347	1a.US.2006.S152_20061020_NF_B26.MZ556869	1a
348	1a.CH.2005.HCV-1a/CH/BID-V265/2005.EU255958	1a
349	1a.US.1992.HCV-1a/US/BID-V184/1992.EU255976	1a
350	1a.US._.L838.EU781784	1a
351	1a.US.2007.HCV-1a/US/BID-V1712/2007.FJ182000	1a
352	1a.US._.s117.D354.KY965771	1a
353	1a.US.2003.V3353.JX463554	1a
354	1a.US.2000.00W.DQ889256	1a
355	1a.US.2004.S117_20040817_NF_C01.OL332067	1a
356	1a.US.2009.10069July23_B5.KT734592	1a
357	1a.GB._.12V38999_S73.MZ327787	1a
358	1a.GB._.11v016364_S7.MZ327761	1a
359	1a.US.2004.S117_20040915_NF_B14.OL332103	1a
360	1a.US.2006.HCV-1a/US/BID-V403/2006.EU256052	1a
361	1a.US._.s117.D17.KY965469	1a
362	1a.US.2004.S117_20040817_NF_A12.OL332052	1a
363	1a.JP.2015.Ryukyu_HCV1a_16.LC209878	1a
364	1a.US._.L861P.EU781769	1a
365	1a.US.2004.S117_20040817_NF_A01.OL332047	1a
366	1a.US.2005.HCV-1a/US/BID-V55/2005.EU660384	1a
367	1a.US._.7003_FU24.EU362891	1a
368	1a.GB._.11V016162_S9.MZ327734	1a
369	1a.US.1990.HCV-1a/US/BID-V190/1990.EU255980	1a
370	1a.US._.s117.D354.KY965784	1a
371	1a.US.2006.S152_20061120_NF_C18.MZ556899	1a
372	1a.US._.s117.D194.KY965671	1a
373	1a.CH.2003.HCV-1a/CH/BID-V231/2003.EU255928	1a
374	1a.US.2006.S180_20061027_Fl_36.OK553028	1a
375	1a.US.2004.S117_20041118_NF_B11.OL332126	1a
376	1a.US.1999.99_38.DQ889300	1a
377	1a.US._.s117.D46.KY965537	1a
378	1a.US.2006.HCV-1a/US/BID-V460/2006.EU482866	1a
379	1a._._.V030_BN089.EU781809	1a
380	1b.JP.2013.Patient_115.LC368417	1b
381	1b.JP._.MD17.AF207758	1b
382	1b._._.pCV-J4L6S.AF054247	1b
383	1b.JP._.LV373-10.DQ244141	1b
384	1b.JP.2015.Patient_144.LC368443	1b
385	1b.DE._.HD-1.U45476	1b
386	1b.IE._.No--25.AB154200	1b
387	1b.IE._.No--7.AB154182	1b
388	1b._._.LyHCVpmbcSR.AB779679	1b
389	1b.US.2005.HCV-1b/US/BID-V512/2005.EU155281	1b
390	1b.CH.2002.HCV-1b/CH/BID-V294/2002.EU155366	1b
391	1b.US._.7064.EF407494	1b
392	1b.JP.2011.Patient_025.LC368333	1b
393	1b.US.1989.HCV-1b/US/BID-V133/1989.EU155333	1b
394	1b.JP._.MD11.AF207752	1b
395	1b.US._.8016.EF407488	1b
396	1b.CH.2003.HCV-1b/CH/BID-V305/2003.EU256085	1b
397	1b.US.2005.HCV-1b/US/BID-V153/2005.EU482883	1b
398	1b.US.2007.S152_20071126_NF_T09.MZ556933	1b
399	1b.US.2009.S553_20090408_FL_C09.OK552690	1b
400	1b.IE._.No--31.AB154206	1b
401	1b.JP._.HCVT212.AB049099	1b
402	1b.CH.2002.HCV-1b/CH/BID-V297/2002.EU155369	1b
403	1b._._.L825P.EU781825	1b
404	1b.VN._.N12-3582-Viet.LC435022	1b
405	1b.US.2009.S553_20090408_FL_C25.OK552704	1b
406	1b.JP._.MD30.AF207771	1b
407	1b.JP.2009.Patient_092.LC368394	1b
408	1b.US.2009.S553_20090408_FL_C13.OK552694	1b
409	1b.JP.2010.Patient_100.LC368402	1b
410	1b.US.2001.HCV-1b/US/BID-V415/2001.EU256102	1b
411	1b.JP._.LC011930.LC011930	1b
412	1b.DE._.Con1.AJ238799	1b
413	1b.US.2006.HCV-1b/US/BID-V371/2006.EU155258	1b
414	1b.BR.2003.BR1430.EF032891	1b
415	1b.JP._.MD5-0.AF165053	1b
416	1b.US.1997.2042.KC439504	1b
417	1b.US.1992.HCV-1b/US/BID-V125/1992.EU155327	1b
418	1b.US.2006.SLU107.KC439496	1b
419	1b.CH.2002.HCV-1b/CH/BID-V292/2002.EU256080	1b
420	1b.JP._.MD29.AF207770	1b
421	1b.US.2007.S152_20071126_NF_T13.MZ556935	1b
422	1b.JP._.MD21.AF207762	1b
423	1b.GB._.12V23952_S50.MZ327774	1b
424	1b.US.2006.SLU116.KC439498	1b
425	1b.US._.6017.EF407465	1b
426	1b.US.2005.HCV-1b/US/BID-V145/2005.EU155218	1b
427	1b.JP._.AB016785.AB016785	1b
428	1b.GB._.12V24757_S53.MZ327775	1b
429	1b.BR.2003.BR1427_P3_11-10-03.EF032893	1b
430	1b._._.HC-J4.AF054250	1b
431	1b.US.2002.HCV-1b/US/BID-V144/2002.EU256001	1b
432	1b.CN.2007.PR26.HQ912956	1b
433	1b.US.2009.S553_20090408_FL_C32.OK552710	1b
434	1b.US.2004.HCV-1b/US/BID-V150/2004.EU155222	1b
435	1b.KR._.HCV-L2.U01214	1b
436	1b.US.1999.HCV-1b/US/BID-V2148/1999.FJ478453	1b
437	1b.US.2007.S152_20071126_NF_B10.MZ556920	1b
438	1b.JP.2010.Patient_026.LC368334	1b
439	1b.DK.2018.pt#7-Week40.MT995345	1b
440	1b.US.2007.S152_20071126_NF_B13.MZ556923	1b
441	1b.US.2009.6448.KC439526	1b
442	1b.CN._.WYHCV366.HQ639946	1b
443	1b.IE._.No--18.AB154193	1b
444	1b.GB._.11V034534_S32.MZ327753	1b
445	1b.US._.4007.EF407466	1b
446	1b.JP._.AB828704.AB828704	1b
447	1b.JP._.HCVT197.AB049097	1b
448	1b.US.2002.5246.KC439517	1b
449	1b.US.2009.S553_20090408_FL_C17.OK552698	1b
450	1b.US.2006.HCV-1b/US/BID-V385/2006.EU155264	1b
451	1b.US.2009.S553_20090408_FL_C10.OK552691	1b
452	1b.GB._.10588.MW689965	1b
453	1b.US.1996.HCV-1b/US/BID-V132/1996.EU155332	1b
454	1b.KH._.N16-3009-Cam.LC435029	1b
455	1b.US.2007.S152_20071126_NF_A08.MZ556907	1b
456	1b.JP.2012.Patient_128.LC368429	1b
457	1b.JP.2008.HCV-K.AB249644	1b
458	1b.US._.2016.EF407458	1b
459	1b.US._.4036.EF407479	1b
460	1b.JP._.MD2-0.AF165047	1b
461	1b.CH.2001.HCV-1b/CH/BID-V296/2001.EU155368	1b
462	1b.JP.2012.Patient_033.LC368339	1b
463	1b.JP._.MD3-673.AF165050	1b
464	1b.US._.3031.EF407493	1b
465	1b.US.2007.S152_20071126_NF_T04.MZ556929	1b
466	1b.US.2005.SLU085.KC439492	1b
467	1b.US.2007.S152_20071126_NF_B14.MZ556924	1b
468	1b.CN._.HCV-S.AY460204	1b
469	1b.US.2002.5438.KC439518	1b
470	1b.JP._.AB828701.AB828701	1b
471	1b.US._.4034.EF407472	1b
472	1b.JP.2012.Patient_118.LC368419	1b
473	1b._._.05W.EU781832	1b
474	1b.CN.2003.H1.GU451218	1b
475	1b.US.2003.HCV-1b/US/BID-V380/2003.EU256045	1b
476	1b.US.2007.S152_20071126_NF_C03.MZ556927	1b
477	1b.US.2001.HCV-1b/US/BID-V344/2001.EU155301	1b
478	1b.US.2007.S152_20071126_NF_A14.MZ556911	1b
479	1b.JP._.HCV-N.AB119282	1b
480	1b.US._.3007.EF407474	1b
481	1b.JP._.AB828699.AB828699	1b
482	1b.US.2009.S553_20090408_FL_C30.OK552709	1b
483	1b.JP._.MD6-0.AF165055	1b
484	1b.US._.2033.EF407500	1b
485	1b.JP._.LC011931.LC011931	1b
486	1b.JP.2009.Patient_094.LC368396	1b
487	1b.US.2008.HCV-1b/US/BID-V1749/2008.FJ390397	1b
488	1b.JP.2011.Patient_028.LC368336	1b
489	1b.US._.3032.EF407478	1b
490	1b.IE._.No--13.AB154188	1b
491	1b.US.2007.S152_20071126_NF_A02.MZ556903	1b
492	1b.US.2003.HCV-1b/US/BID-V347/2003.EU155304	1b
493	1b.GB._.13V004325_S76.MZ327791	1b
494	1b.US.1998.3642.KC439513	1b
495	1b.US.1997.2468.KC439509	1b
496	1b.US.2004.H028.KC439485	1b
497	1b.US.2009.S553_20090408_FL_C12.OK552693	1b
498	1b.US.1992.HCV-1b/US/BID-V121/1992.EU155324	1b
499	1b.JP._.MD7-0.AF165057	1b
500	1b.US.2006.HCV-1b/US/BID-V355/2006.EU660386	1b
501	1b.JP._.MD13.AF207754	1b
502	1b.US.2003.HCV-1b/US/BID-V158/2003.EU155228	1b
503	1b.CH.2003.HCV-1b/CH/BID-V273/2003.EU155356	1b
504	1b.MX._.MX-UANL-HCV-336.OQ181381	1b
505	1b.JP.2015.Patient_141.LC368441	1b
506	1b.CH.2004.HCV-1b/CH/BID-V280/2004.EU256076	1b
507	1b.JP.2012.Patient_123.LC368424	1b
508	1b.CH.2002.HCV-1b/CH/BID-V291/2002.EU529682	1b
509	1b.JP._.MD1-0.AF165045	1b
510	1b.US.2005.HCV-1b/US/BID-V384/2005.EU155263	1b
511	1b.US.1992.HCV-1b/US/BID-V123/1992.EU482888	1b
512	1b.JP._.HCVT109.AB049089	1b
513	1b.US.2007.S152_20071126_NF_A11.MZ556910	1b
514	1b.JP._.HCVT169.AB049095	1b
515	1b.CN.2001.Whu.EU857431	1b
516	1b.US.2009.S553_20090408_FL_C11.OK552692	1b
517	1b.US.1991.HCV-1b/US/BID-V122/1991.EU155325	1b
518	1b.US.2007.HCV-1b/US/BID-V1711/2007.FJ024277	1b
519	1b.US.2001.HCV-1b/US/BID-V418/2001.EU256103	1b
520	1b.CH.2005.HCV-1b/CH/BID-V308/2005.EU155374	1b
521	1b.US.1992.HCV-1b/US/BID-V124/1992.EU155326	1b
522	1b.US.2007.HCV-1b/US/BID-V1704/2007.FJ024086	1b
523	1b.JP._.HCV-BK.M58335	1b
524	1b.IE._.No--24.AB154199	1b
525	1b.JP.2005.Patient_078.LC368380	1b
526	1b.JP._.HCVT142.AB049091	1b
527	1b.JP._.HCV-K1-R3.D50482	1b
528	1b.CH.2006.HCV-1b/CH/BID-V311/2006.EU155376	1b
529	1b.IE._.No--22.AB154197	1b
530	1b.US.2006.HCV-1b/US/BID-V366/2006.EU155255	1b
531	1b.US._.7004.EF407490	1b
532	1b.US.2004.H024.KC439484	1b
533	1b._._.pCV-J4L2S.AF054248	1b
534	1b.JP._.MD34.AF208024	1b
535	1b.IE._.No--23.AB154198	1b
536	1b.US._.3043.EF407480	1b
537	1b.JP.2010.Patient_017.LC368325	1b
538	1b.US.2003.HCV-1b/US/BID-V157/2003.EU155227	1b
539	1b.JP._.HCV-K1-R2.D50481	1b
540	1b._._.L8135.EU781826	1b
