	sequence_id	cluster_id
145	OL963558.1	Avastrovirus
146	OL963557.1	Avastrovirus
147	OL963556.1	Avastrovirus
148	OL963555.1	Avastrovirus
149	OM793621.1	Avastrovirus
150	OP020131.1	Avastrovirus
151	OL536330.1	Avastrovirus
152	MW786757.1	Avastrovirus
153	OK169911.1	Avastrovirus
154	OM569657.1	Avastrovirus
155	OM569656.1	Avastrovirus
156	MW505493.1	Avastrovirus
157	MW505492.1	Avastrovirus
158	MW505491.1	Avastrovirus
159	MW505490.1	Avastrovirus
160	MW505489.1	Avastrovirus
161	MW505488.1	Avastrovirus
162	MW505487.1	Avastrovirus
163	MW505486.1	Avastrovirus
164	MW505485.1	Avastrovirus
165	MW784099.1	Avastrovirus
166	MW784097.1	Avastrovirus
167	MW784094.1	Avastrovirus
168	MW784086.1	Avastrovirus
169	MZ648231.1	Avastrovirus
170	MZ819185.1	Avastrovirus
171	MZ819184.1	Avastrovirus
172	MZ819183.1	Avastrovirus
173	MW536497.1	Avastrovirus
174	MW588064.1	Avastrovirus
175	MW588063.1	Avastrovirus
176	MW588062.1	Avastrovirus
177	OK148600.1	Avastrovirus
178	OM273310.1	Avastrovirus
179	OM273309.1	Avastrovirus
180	OM273308.1	Avastrovirus
181	OM273307.1	Avastrovirus
182	OM273306.1	Avastrovirus
183	OM273305.1	Avastrovirus
184	OM273304.1	Avastrovirus
185	OM273303.1	Avastrovirus
186	OM273302.1	Avastrovirus
187	OM095382.1	Avastrovirus
188	MW217578.1	Avastrovirus
189	OL762472.1	Avastrovirus
190	OL762471.1	Avastrovirus
191	MZ540211.1	Avastrovirus
192	OL652659.1	Avastrovirus
193	MZ150559.1	Avastrovirus
194	OK571391.1	Avastrovirus
195	OK571390.1	Avastrovirus
196	OK571389.1	Avastrovirus
197	MW353015.1	Avastrovirus
198	KT946725.1	Avastrovirus
199	KT946724.1	Avastrovirus
200	KT946723.1	Avastrovirus
201	KT946722.1	Avastrovirus
202	KT946721.1	Avastrovirus
203	KT946720.1	Avastrovirus
204	KT946719.1	Avastrovirus
205	KT946718.1	Avastrovirus
206	MZ576222.1	Avastrovirus
207	MZ367372.1	Avastrovirus
208	MZ367612.1	Avastrovirus
209	MW826371.1	Avastrovirus
210	MK746105.2	Avastrovirus
211	MW846319.1	Avastrovirus
212	MW684833.1	Avastrovirus
213	MW684832.1	Avastrovirus
214	MW684831.1	Avastrovirus
215	MW684830.1	Avastrovirus
216	MW684829.1	Avastrovirus
217	MW684827.1	Avastrovirus
218	MW684826.1	Avastrovirus
219	MW684825.1	Avastrovirus
220	MW684824.1	Avastrovirus
221	MW684823.1	Avastrovirus
222	MW684822.1	Avastrovirus
223	MW684821.1	Avastrovirus
224	MW684820.1	Avastrovirus
225	MW684819.1	Avastrovirus
226	MW684818.1	Avastrovirus
227	MW684817.1	Avastrovirus
228	MT708902.1	Avastrovirus
229	MN149395.1	Avastrovirus
230	MN149394.1	Avastrovirus
231	MN149393.1	Avastrovirus
232	MW592379.1	Avastrovirus
233	MW592378.1	Avastrovirus
234	MW592377.1	Avastrovirus
235	MW345727.1	Avastrovirus
236	MW340534.1	Avastrovirus
237	MW413813.1	Avastrovirus
238	MT934439.1	Avastrovirus
239	MT934438.1	Avastrovirus
240	MT934437.1	Avastrovirus
241	MT585644.1	Avastrovirus
242	MT585643.1	Avastrovirus
243	MN109957.1	Avastrovirus
244	MN109956.1	Avastrovirus
245	MN109955.1	Avastrovirus
246	MN109954.1	Avastrovirus
247	MN127959.1	Avastrovirus
248	MN127958.1	Avastrovirus
249	MN127957.1	Avastrovirus
250	MN127956.1	Avastrovirus
251	MN127955.1	Avastrovirus
252	MN127954.1	Avastrovirus
253	MN127953.1	Avastrovirus
254	MN127952.1	Avastrovirus
255	MN127951.1	Avastrovirus
256	MN103532.1	Avastrovirus
257	MT491732.1	Avastrovirus
258	MT491731.1	Avastrovirus
259	MT491730.1	Avastrovirus
260	MT789787.1	Avastrovirus
261	MT789786.1	Avastrovirus
262	MT789785.1	Avastrovirus
263	MT789784.1	Avastrovirus
264	MT789783.1	Avastrovirus
265	MT789782.1	Avastrovirus
266	MT789781.1	Avastrovirus
267	MT789780.1	Avastrovirus
268	MT789779.1	Avastrovirus
269	MT789778.1	Avastrovirus
270	MT789777.1	Avastrovirus
271	MT789776.1	Avastrovirus
272	MT789775.1	Avastrovirus
273	MT789774.1	Avastrovirus
274	MN307120.1	Avastrovirus
275	MN307119.1	Avastrovirus
276	MN307118.1	Avastrovirus
277	MN307117.1	Avastrovirus
278	MN307116.1	Avastrovirus
279	MN307115.1	Avastrovirus
280	MN307114.1	Avastrovirus
281	MN894548.1	Avastrovirus
282	MN807051.1	Avastrovirus
283	MN809622.1	Avastrovirus
284	MN149392.1	Avastrovirus
285	MN428645.1	Avastrovirus
286	MN428644.1	Avastrovirus
287	MN428643.1	Avastrovirus
288	MN428642.1	Avastrovirus
289	MN428641.1	Avastrovirus
290	MN175321.1	Avastrovirus
291	MN732559.1	Avastrovirus
292	MN732558.1	Avastrovirus
293	MN725026.1	Avastrovirus
294	MN725025.1	Avastrovirus
295	MN068024.1	Avastrovirus
296	MN068023.1	Avastrovirus
297	MN337323.1	Avastrovirus
298	MN399857.1	Avastrovirus
299	MK204385.1	Avastrovirus
300	KT886453.1	Avastrovirus
301	MK125058.1	Avastrovirus
302	MH712856.1	Avastrovirus
303	MH807626.1	Avastrovirus
304	KY807085.1	Avastrovirus
305	MH453801.1	Avastrovirus
306	MH453800.1	Avastrovirus
307	MH410610.1	Avastrovirus
308	MG846415.1	Avastrovirus
309	NC_034567.1	Avastrovirus
310	NC_012437.1	Avastrovirus
311	NC_005790.1	Avastrovirus
312	NC_003790.1	Avastrovirus
313	NC_002470.1	Avastrovirus
314	MG934571.1	Avastrovirus
315	MF768270.1	Avastrovirus
316	MH052598.1	Avastrovirus
317	MF772821.1	Avastrovirus
318	KY855442.1	Avastrovirus
319	KY855441.1	Avastrovirus
320	KY855440.1	Avastrovirus
321	KY855439.1	Avastrovirus
322	KY855438.1	Avastrovirus
323	KY855437.1	Avastrovirus
324	MH028405.1	Avastrovirus
325	KY646154.1	Avastrovirus
326	KX397576.1	Avastrovirus
327	KX397575.1	Avastrovirus
328	KY271027.1	Avastrovirus
329	KY038163.1	Avastrovirus
330	FJ919228.1	Avastrovirus
331	FJ919227.1	Avastrovirus
332	FJ919226.1	Avastrovirus
333	FJ919225.1	Avastrovirus
334	JF414802.1	Avastrovirus
335	KX290465.1	Avastrovirus
336	JX624774.1	Avastrovirus
337	KM985703.1	Avastrovirus
338	KM985702.1	Avastrovirus
339	KJ020899.1	Avastrovirus
340	KF753807.1	Avastrovirus
341	KF753806.1	Avastrovirus
342	KF753805.1	Avastrovirus
343	KF753804.1	Avastrovirus
344	JX439643.1	Avastrovirus
345	Y15936.2	Avastrovirus
346	FJ434664.1	Avastrovirus
347	EU143851.1	Avastrovirus
348	EU143850.1	Avastrovirus
349	EU143849.1	Avastrovirus
350	EU143848.1	Avastrovirus
351	EU143847.1	Avastrovirus
352	EU143846.1	Avastrovirus
353	EU143845.1	Avastrovirus
354	EU143844.1	Avastrovirus
355	EU143843.1	Avastrovirus
356	AF206663.2	Avastrovirus
357	JF832365.1	Avastrovirus
358	HV511037.1	Avastrovirus
359	HQ889774.1	Avastrovirus
360	HM029238.1	Avastrovirus
361	HC086767.1	Avastrovirus
362	AB033998.1	Avastrovirus
363	PP236967.1	Mamastrovirus
364	OR220030.1	Mamastrovirus
365	OR220029.1	Mamastrovirus
366	OR220028.1	Mamastrovirus
367	OR220027.1	Mamastrovirus
368	OR220026.1	Mamastrovirus
369	OR220025.1	Mamastrovirus
370	OR220024.1	Mamastrovirus
371	OR220023.1	Mamastrovirus
372	OR220022.1	Mamastrovirus
373	OR774966.1	Mamastrovirus
374	OR544230.1	Mamastrovirus
375	OR711901.1	Mamastrovirus
376	OR702990.1	Mamastrovirus
377	ON907856.1	Mamastrovirus
378	OL444939.1	Mamastrovirus
379	OQ686756.1	Mamastrovirus
380	OQ686755.1	Mamastrovirus
381	OQ686754.1	Mamastrovirus
382	OQ686753.1	Mamastrovirus
383	OR371570.1	Mamastrovirus
384	OR261089.2	Mamastrovirus
385	OR222911.1	Mamastrovirus
386	OR222910.1	Mamastrovirus
387	LC778163.1	Mamastrovirus
388	LC778161.1	Mamastrovirus
389	OR148666.1	Mamastrovirus
390	OR148665.1	Mamastrovirus
391	OR148664.1	Mamastrovirus
392	OR148663.1	Mamastrovirus
393	OR148662.1	Mamastrovirus
394	OR148661.1	Mamastrovirus
395	OR148660.1	Mamastrovirus
396	MK987103.1	Mamastrovirus
397	MK987102.1	Mamastrovirus
398	MK987101.1	Mamastrovirus
399	MK987100.1	Mamastrovirus
400	MK987099.1	Mamastrovirus
401	MK211323.1	Mamastrovirus
402	OQ968312.1	Mamastrovirus
403	OQ968311.1	Mamastrovirus
404	OQ968310.1	Mamastrovirus
405	OQ968309.1	Mamastrovirus
406	OQ968308.1	Mamastrovirus
407	OQ968307.1	Mamastrovirus
408	OQ968306.1	Mamastrovirus
409	OQ968305.1	Mamastrovirus
410	OQ968304.1	Mamastrovirus
411	OQ968303.1	Mamastrovirus
412	OQ968302.1	Mamastrovirus
413	MW927503.1	Mamastrovirus
414	LC732125.1	Mamastrovirus
415	LC732124.1	Mamastrovirus
416	LC732123.1	Mamastrovirus
417	LC732122.1	Mamastrovirus
418	OQ198049.1	Mamastrovirus
419	ON807354.1	Mamastrovirus
420	ON807353.1	Mamastrovirus
421	ON807352.1	Mamastrovirus
422	ON807351.1	Mamastrovirus
423	ON807350.1	Mamastrovirus
424	ON807349.1	Mamastrovirus
425	ON807348.1	Mamastrovirus
426	ON807347.1	Mamastrovirus
427	ON807346.1	Mamastrovirus
428	ON807345.1	Mamastrovirus
429	ON807344.1	Mamastrovirus
430	ON807320.1	Mamastrovirus
431	ON807318.1	Mamastrovirus
432	OQ630461.1	Mamastrovirus
433	ON682303.1	Mamastrovirus
434	ON682302.1	Mamastrovirus
435	ON682301.1	Mamastrovirus
436	ON682300.1	Mamastrovirus
437	ON682299.1	Mamastrovirus
438	ON682298.1	Mamastrovirus
439	ON682297.1	Mamastrovirus
440	ON682296.1	Mamastrovirus
441	ON682295.1	Mamastrovirus
442	ON682294.1	Mamastrovirus
443	ON682293.1	Mamastrovirus
444	ON682292.1	Mamastrovirus
445	ON682291.1	Mamastrovirus
446	ON682290.1	Mamastrovirus
447	ON682289.1	Mamastrovirus
448	ON682288.1	Mamastrovirus
449	ON682287.1	Mamastrovirus
450	ON682286.1	Mamastrovirus
451	ON682285.1	Mamastrovirus
452	ON682284.1	Mamastrovirus
453	ON682283.1	Mamastrovirus
454	ON682282.1	Mamastrovirus
455	ON682281.1	Mamastrovirus
456	ON682280.1	Mamastrovirus
457	ON682279.1	Mamastrovirus
458	ON682278.1	Mamastrovirus
459	ON682277.1	Mamastrovirus
460	ON682276.1	Mamastrovirus
461	ON682275.1	Mamastrovirus
462	ON682274.1	Mamastrovirus
463	ON682273.1	Mamastrovirus
464	ON682272.1	Mamastrovirus
465	ON682271.1	Mamastrovirus
466	OQ198051.1	Mamastrovirus
467	OQ198050.1	Mamastrovirus
468	OQ198048.1	Mamastrovirus
469	OQ198047.1	Mamastrovirus
470	OQ198046.1	Mamastrovirus
471	OQ198045.1	Mamastrovirus
472	OQ198044.1	Mamastrovirus
473	OQ198043.1	Mamastrovirus
474	OQ198042.1	Mamastrovirus
475	OQ198041.1	Mamastrovirus
476	OQ198040.1	Mamastrovirus
477	OQ198039.1	Mamastrovirus
478	OQ198038.1	Mamastrovirus
479	OQ198037.1	Mamastrovirus
480	OQ198036.1	Mamastrovirus
481	OQ198035.1	Mamastrovirus
482	OQ198034.1	Mamastrovirus
483	OQ198033.1	Mamastrovirus
484	ON885952.1	Mamastrovirus
485	ON885951.1	Mamastrovirus
486	ON885950.1	Mamastrovirus
487	ON885949.1	Mamastrovirus
488	OP331312.1	Mamastrovirus
489	ON624279.1	Mamastrovirus
490	ON624264.1	Mamastrovirus
491	ON624259.1	Mamastrovirus
492	ON624284.1	Mamastrovirus
493	ON624283.1	Mamastrovirus
494	ON624282.1	Mamastrovirus
495	ON624281.1	Mamastrovirus
496	ON624280.1	Mamastrovirus
497	ON624278.1	Mamastrovirus
498	ON624277.1	Mamastrovirus
499	ON624276.1	Mamastrovirus
500	ON624275.1	Mamastrovirus
501	ON624274.1	Mamastrovirus
502	ON624273.1	Mamastrovirus
503	ON624272.1	Mamastrovirus
504	ON624271.1	Mamastrovirus
505	ON624270.1	Mamastrovirus
506	ON624269.1	Mamastrovirus
507	ON624268.1	Mamastrovirus
508	ON624267.1	Mamastrovirus
509	ON624266.1	Mamastrovirus
510	ON624265.1	Mamastrovirus
511	ON624263.1	Mamastrovirus
512	ON624262.1	Mamastrovirus
513	ON624261.1	Mamastrovirus
514	ON624260.1	Mamastrovirus
515	ON624258.1	Mamastrovirus
516	ON624257.1	Mamastrovirus
517	ON624256.1	Mamastrovirus
518	ON624255.1	Mamastrovirus
519	ON624254.1	Mamastrovirus
520	ON624253.1	Mamastrovirus
521	ON624252.1	Mamastrovirus
522	ON624251.1	Mamastrovirus
523	ON571598.1	Mamastrovirus
524	ON571597.1	Mamastrovirus
525	ON571596.1	Mamastrovirus
526	ON571595.1	Mamastrovirus
527	ON571594.1	Mamastrovirus
528	ON552247.1	Mamastrovirus
529	OP076766.1	Mamastrovirus
530	OP076765.1	Mamastrovirus
531	OP076750.1	Mamastrovirus
532	OP076749.1	Mamastrovirus
533	OP076748.1	Mamastrovirus
534	OP076747.1	Mamastrovirus
535	OP076746.1	Mamastrovirus
536	OP076744.1	Mamastrovirus
537	ON191568.1	Mamastrovirus
538	OP432301.1	Mamastrovirus
539	OP432300.1	Mamastrovirus
540	OP432299.1	Mamastrovirus
541	OP432298.1	Mamastrovirus
542	OP432297.1	Mamastrovirus
543	OP432296.1	Mamastrovirus
544	OP432295.1	Mamastrovirus
545	OP432294.1	Mamastrovirus
546	OP432293.1	Mamastrovirus
547	OP413964.1	Mamastrovirus
548	OP413961.1	Mamastrovirus
549	OP413952.1	Mamastrovirus
550	OP413944.1	Mamastrovirus
551	MW450837.1	Mamastrovirus
552	OP413943.1	Mamastrovirus
553	OP413966.1	Mamastrovirus
554	OP413965.1	Mamastrovirus
555	OP413963.1	Mamastrovirus
556	OP413960.1	Mamastrovirus
557	OP413959.1	Mamastrovirus
558	OP413958.1	Mamastrovirus
559	OP413957.1	Mamastrovirus
560	OP413955.1	Mamastrovirus
561	OP413954.1	Mamastrovirus
562	OP413953.1	Mamastrovirus
563	OP413951.1	Mamastrovirus
564	OP413948.1	Mamastrovirus
565	OP413947.1	Mamastrovirus
566	OP413946.1	Mamastrovirus
567	OP413945.1	Mamastrovirus
568	OP413942.1	Mamastrovirus
569	OP413941.1	Mamastrovirus
570	ON595831.1	Mamastrovirus
571	ON595830.1	Mamastrovirus
572	ON595829.1	Mamastrovirus
573	ON595827.1	Mamastrovirus
574	ON595826.1	Mamastrovirus
575	ON595825.1	Mamastrovirus
576	ON595824.1	Mamastrovirus
577	OL695857.1	Mamastrovirus
578	OL695856.1	Mamastrovirus
579	OL695855.1	Mamastrovirus
580	OL695854.1	Mamastrovirus
581	OL695853.1	Mamastrovirus
582	OL695852.1	Mamastrovirus
583	OL695851.1	Mamastrovirus
584	OL695850.1	Mamastrovirus
585	OL695849.1	Mamastrovirus
586	OL695848.1	Mamastrovirus
587	OL689632.1	Mamastrovirus
588	OP093958.1	Mamastrovirus
589	OP093957.1	Mamastrovirus
590	ON792972.1	Mamastrovirus
591	ON792971.1	Mamastrovirus
592	ON792970.1	Mamastrovirus
593	ON792969.1	Mamastrovirus
594	ON792968.1	Mamastrovirus
595	ON792967.1	Mamastrovirus
596	ON715001.1	Mamastrovirus
597	ON714997.1	Mamastrovirus
598	ON714996.1	Mamastrovirus
599	ON733251.1	Mamastrovirus
600	ON792966.1	Mamastrovirus
601	ON792965.1	Mamastrovirus
602	ON715000.1	Mamastrovirus
603	ON714999.1	Mamastrovirus
604	ON714998.1	Mamastrovirus
605	OM966723.1	Mamastrovirus
606	OM966722.1	Mamastrovirus
607	MW784084.1	Mamastrovirus
608	MW784109.1	Mamastrovirus
609	MW784106.1	Mamastrovirus
610	MW784105.1	Mamastrovirus
611	MW784102.1	Mamastrovirus
612	MW784101.1	Mamastrovirus
613	MW784100.1	Mamastrovirus
614	MW784098.1	Mamastrovirus
615	MW784096.1	Mamastrovirus
616	MW784095.1	Mamastrovirus
617	MW784093.1	Mamastrovirus
618	MW784092.1	Mamastrovirus
619	MW784091.1	Mamastrovirus
620	MW784090.1	Mamastrovirus
621	MW784087.1	Mamastrovirus
622	MW784083.1	Mamastrovirus
623	MW784082.1	Mamastrovirus
624	MW784081.1	Mamastrovirus
625	MW784079.1	Mamastrovirus
626	MW784078.1	Mamastrovirus
627	MW784076.1	Mamastrovirus
628	MW784075.1	Mamastrovirus
629	MW784074.1	Mamastrovirus
630	MW784073.1	Mamastrovirus
631	MW784070.1	Mamastrovirus
632	MW784069.1	Mamastrovirus
633	MW784108.1	Mamastrovirus
634	MW784071.1	Mamastrovirus
635	MN977119.1	Mamastrovirus
636	MN977118.1	Mamastrovirus
637	MZ707081.1	Mamastrovirus
638	MT766329.1	Mamastrovirus
639	MT766325.1	Mamastrovirus
640	MT766328.1	Mamastrovirus
641	MT766327.1	Mamastrovirus
642	MT766326.1	Mamastrovirus
643	MT766324.1	Mamastrovirus
644	MT766321.1	Mamastrovirus
645	MT766320.1	Mamastrovirus
646	MT766323.1	Mamastrovirus
647	MT766322.1	Mamastrovirus
648	MT766319.1	Mamastrovirus
649	LC695000.1	Mamastrovirus
650	LC694999.1	Mamastrovirus
651	LC694998.1	Mamastrovirus
652	LC694997.1	Mamastrovirus
653	LC694996.1	Mamastrovirus
654	LC694995.1	Mamastrovirus
655	LC694994.1	Mamastrovirus
656	LC694993.1	Mamastrovirus
657	LC694992.1	Mamastrovirus
658	LC694991.1	Mamastrovirus
659	LC694990.1	Mamastrovirus
660	LC694989.1	Mamastrovirus
661	LC694988.1	Mamastrovirus
662	LC694987.1	Mamastrovirus
663	LC694986.1	Mamastrovirus
664	LC694985.1	Mamastrovirus
665	OM104031.1	Mamastrovirus
666	MW504559.1	Mamastrovirus
667	MW504552.1	Mamastrovirus
668	MW504577.1	Mamastrovirus
669	MW504576.1	Mamastrovirus
670	MW504573.1	Mamastrovirus
671	MW504572.1	Mamastrovirus
672	MW504571.1	Mamastrovirus
673	MW504570.1	Mamastrovirus
674	MW504569.1	Mamastrovirus
675	MW504567.1	Mamastrovirus
676	MW504565.1	Mamastrovirus
677	MW504563.1	Mamastrovirus
678	MW504562.1	Mamastrovirus
679	MW504561.1	Mamastrovirus
680	MW504560.1	Mamastrovirus
681	MW504558.1	Mamastrovirus
682	MW504557.1	Mamastrovirus
683	MW504556.1	Mamastrovirus
684	MW504554.1	Mamastrovirus
685	MW504553.1	Mamastrovirus
686	MW504551.1	Mamastrovirus
687	MW504550.1	Mamastrovirus
688	MW504546.1	Mamastrovirus
689	MW504545.1	Mamastrovirus
690	OM105048.1	Mamastrovirus
691	OM105035.1	Mamastrovirus
692	MZ357118.1	Mamastrovirus
693	MW373720.1	Mamastrovirus
694	MW373719.1	Mamastrovirus
695	MW373718.1	Mamastrovirus
696	MW373717.1	Mamastrovirus
697	MW373716.1	Mamastrovirus
698	MW373715.1	Mamastrovirus
699	MW373714.1	Mamastrovirus
700	MW373713.1	Mamastrovirus
701	MW373712.1	Mamastrovirus
702	MZ819174.1	Mamastrovirus
703	MZ819165.1	Mamastrovirus
704	MZ819164.1	Mamastrovirus
705	MZ819163.1	Mamastrovirus
706	MT894143.1	Mamastrovirus
707	MW653753.1	Mamastrovirus
708	MW653752.1	Mamastrovirus
709	MW653751.1	Mamastrovirus
710	MW653750.1	Mamastrovirus
711	MW653749.1	Mamastrovirus
712	MW653748.1	Mamastrovirus
713	MW653747.1	Mamastrovirus
714	MW732157.1	Mamastrovirus
715	MW732156.1	Mamastrovirus
716	MW732155.1	Mamastrovirus
717	MW732154.1	Mamastrovirus
718	MW732153.1	Mamastrovirus
719	MW732152.1	Mamastrovirus
720	MW732151.1	Mamastrovirus
721	MW732150.1	Mamastrovirus
722	MW732149.1	Mamastrovirus
723	MW732148.1	Mamastrovirus
724	MW732147.1	Mamastrovirus
725	MW732146.1	Mamastrovirus
726	MW732145.1	Mamastrovirus
727	MZ603733.1	Mamastrovirus
728	MZ603079.1	Mamastrovirus
729	MZ603076.1	Mamastrovirus
730	MZ603071.1	Mamastrovirus
731	MW826532.1	Mamastrovirus
732	MW826531.1	Mamastrovirus
733	MW826530.1	Mamastrovirus
734	MW826416.1	Mamastrovirus
735	MT832897.1	Mamastrovirus
736	MT832896.1	Mamastrovirus
737	MT832895.1	Mamastrovirus
738	MT832894.1	Mamastrovirus
739	MT832893.1	Mamastrovirus
740	MT832892.1	Mamastrovirus
741	MT906859.1	Mamastrovirus
742	MT906858.1	Mamastrovirus
743	MT906857.1	Mamastrovirus
744	MT906856.1	Mamastrovirus
745	MT906855.1	Mamastrovirus
746	MT906854.1	Mamastrovirus
747	MT906853.1	Mamastrovirus
748	MT758371.1	Mamastrovirus
749	MW810341.1	Mamastrovirus
750	MW810339.1	Mamastrovirus
751	MW810338.1	Mamastrovirus
752	MW810337.1	Mamastrovirus
753	MW810334.1	Mamastrovirus
754	MW810332.1	Mamastrovirus
755	MZ325584.1	Mamastrovirus
756	MZ325583.1	Mamastrovirus
757	MZ325582.1	Mamastrovirus
758	MZ325581.1	Mamastrovirus
759	MZ325580.1	Mamastrovirus
760	MZ325579.1	Mamastrovirus
761	MZ325578.1	Mamastrovirus
762	MZ325577.1	Mamastrovirus
763	MZ325576.1	Mamastrovirus
764	MZ325575.1	Mamastrovirus
765	MZ325574.1	Mamastrovirus
766	MZ325573.1	Mamastrovirus
767	MZ325572.1	Mamastrovirus
768	MZ325571.1	Mamastrovirus
769	MZ325570.1	Mamastrovirus
770	MZ325569.1	Mamastrovirus
771	MZ325568.1	Mamastrovirus
772	MZ325567.1	Mamastrovirus
773	MZ325566.1	Mamastrovirus
774	MZ325565.1	Mamastrovirus
775	MZ325564.1	Mamastrovirus
776	MZ325563.1	Mamastrovirus
777	MZ325562.1	Mamastrovirus
778	MZ325561.1	Mamastrovirus
779	MZ325560.1	Mamastrovirus
780	MW962975.1	Mamastrovirus
781	MT394896.1	Mamastrovirus
782	MT394895.1	Mamastrovirus
783	MW149253.1	Mamastrovirus
784	MW853971.1	Mamastrovirus
785	MT267483.1	Mamastrovirus
786	MT267482.1	Mamastrovirus
787	MT267480.1	Mamastrovirus
788	MT267476.1	Mamastrovirus
789	MW485045.1	Mamastrovirus
790	MW485044.1	Mamastrovirus
