	sequence_id	cluster_id
217	AP011433.1	Danionidae
218	MW232458.1	Danionidae
219	NC_063880.1	Danionidae
220	MW232446.1	Danionidae
221	NC_063865.1	Danionidae
222	AP011424.1	Danionidae
223	AP011425.1	Danionidae
224	MW232461.1	Danionidae
225	MW232442.1	Danionidae
226	NC_062788.1	Danionidae
227	NC_015541.1	Danionidae
228	MW232447.1	Danionidae
229	LC337232.1	Danionidae
230	MW232474.1	Danionidae
231	NC_031630.1	Danionidae
232	MW232444.1	Danionidae
233	KT768120.1	Danionidae
234	NC_035749.1	Danionidae
235	CM046599.1	Danionidae
236	MW232480.1	Danionidae
237	AP011284.1	Danionidae
238	LC021504.1	Danionidae
239	MW232487.1	Danionidae
240	MW232470.1	Danionidae
241	MW232450.1	Danionidae
242	MW232467.1	Danionidae
243	NC_063876.1	Danionidae
244	NC_015549.1	Danionidae
245	NC_029771.1	Danionidae
246	NC_063883.1	Danionidae
247	MW625805.1	Danionidae
248	NC_063897.1	Danionidae
249	MK875250.1	Danionidae
250	MW232441.1	Danionidae
251	NC_028526.1	Danionidae
252	AP012114.1	Danionidae
253	NC_031542.1	Danionidae
254	NC_066649.1	Danionidae
255	NC_063878.1	Danionidae
256	NC_063884.1	Danionidae
257	AP012156.1	Danionidae
258	AP011421.1	Danionidae
259	NC_063894.1	Danionidae
260	MW625807.1	Danionidae
261	MK034301.1	Danionidae
262	MW232451.1	Danionidae
263	NC_026122.1	Danionidae
264	NC_015531.1	Danionidae
265	AP011420.1	Danionidae
266	AP011335.1	Danionidae
267	KM200714.1	Danionidae
268	NC_063864.1	Danionidae
269	AP011432.1	Danionidae
270	NC_020005.1	Danionidae
271	MW232439.1	Danionidae
272	MW232478.1	Danionidae
273	NC_046023.1	Danionidae
274	NC_063866.1	Danionidae
275	AP011285.1	Danionidae
276	MW232472.1	Danionidae
277	MW232492.1	Danionidae
278	AB937094.1	Danionidae
279	MW232477.1	Danionidae
280	MW232463.1	Danionidae
281	NC_063886.1	Danionidae
282	NC_065988.1	Danionidae
283	MN650735.1	Danionidae
284	MW232479.1	Danionidae
285	LC021505.1	Danionidae
286	KM244705.1	Danionidae
287	AP011423.1	Danionidae
288	LC269105.1	Danionidae
289	NC_063875.1	Danionidae
290	MW232445.1	Danionidae
291	MW232460.1	Danionidae
292	NC_015536.1	Danionidae
293	AP011426.1	Danionidae
294	MK955877.1	Danionidae
295	OM678439.1	Danionidae
296	NC_063867.1	Danionidae
297	NC_063881.1	Danionidae
298	NC_027688.1	Danionidae
299	MW232459.1	Danionidae
300	MW232471.1	Danionidae
301	NC_063893.1	Danionidae
302	MH817023.1	Danionidae
303	MW232454.1	Danionidae
304	NC_015533.1	Danionidae
305	NC_063889.1	Danionidae
306	NC_063896.1	Danionidae
307	MW625808.1	Danionidae
308	NC_015535.1	Danionidae
309	MK070910.1	Danionidae
310	NC_063890.1	Danionidae
311	MW232486.1	Danionidae
312	AP011404.1	Danionidae
313	AP011400.1	Danionidae
314	NC_032723.1	Danionidae
315	MK860910.1	Gobionidae
316	MK860912.1	Gobionidae
317	NC_029387.1	Gobionidae
318	LC682788.1	Gobionidae
319	ON357689.1	Gobionidae
320	NC_050647.1	Gobionidae
321	LC682799.1	Gobionidae
322	ON402809.1	Gobionidae
323	LC682794.1	Gobionidae
324	NC_022720.1	Gobionidae
325	MT897994.1	Gobionidae
326	NC_020608.1	Gobionidae
327	ON316824.1	Gobionidae
328	KJ183133.1	Gobionidae
329	KF819452.1	Gobionidae
330	AP012071.1	Gobionidae
331	KF006339.1	Gobionidae
332	KF577979.1	Gobionidae
333	MK860909.1	Gobionidae
334	NC_056906.1	Gobionidae
335	NC_034753.1	Gobionidae
336	NC_018534.1	Gobionidae
337	NC_027270.1	Gobionidae
338	ON357690.1	Gobionidae
339	KU314700.1	Gobionidae
340	KF711857.1	Gobionidae
341	KX495606.1	Gobionidae
342	OR936058.1	Gobionidae
343	NC_007784.2	Gobionidae
344	AP011415.1	Gobionidae
345	ON357694.1	Gobionidae
346	KU314697.1	Gobionidae
347	MT767746.1	Gobionidae
348	MN883565.1	Gobionidae
349	KP677283.1	Gobionidae
350	NC_054292.1	Gobionidae
351	KF529530.1	Gobionidae
352	MK852690.1	Gobionidae
353	ON892514.1	Gobionidae
354	NC_037403.1	Gobionidae
355	ON920183.1	Gobionidae
356	KU314692.1	Gobionidae
357	ON920184.1	Gobionidae
358	KM255691.1	Gobionidae
359	NC_024574.1	Gobionidae
360	LC682787.1	Gobionidae
361	ON533886.1	Gobionidae
362	KU323963.1	Gobionidae
363	NC_024163.1	Gobionidae
364	KF151214.1	Gobionidae
365	FJ515920.1	Gobionidae
366	ON357699.1	Gobionidae
367	KU301744.1	Gobionidae
368	FJ515917.1	Gobionidae
369	ON316826.1	Gobionidae
370	KR075133.1	Gobionidae
371	KU314698.1	Gobionidae
372	KU379653.1	Gobionidae
373	MK852686.1	Gobionidae
374	NC_007786.2	Gobionidae
375	NC_022930.1	Gobionidae
376	NC_032292.1	Gobionidae
377	KM508828.1	Gobionidae
378	KF319122.1	Gobionidae
379	NC_024540.1	Gobionidae
380	JF906109.1	Gobionidae
381	LC682791.1	Gobionidae
382	NC_065093.1	Gobionidae
383	AP011256.1	Gobionidae
384	NC_015614.1	Gobionidae
385	MW442088.1	Gobionidae
386	KJ850307.1	Gobionidae
387	ON920181.1	Gobionidae
388	ON357715.1	Gobionidae
389	KP064328.1	Gobionidae
390	KJ997940.1	Gobionidae
391	AP012067.1	Gobionidae
392	OR652285.1	Gobionidae
393	KP727758.1	Gobionidae
394	MG797640.1	Gobionidae
395	AB054124.1	Gobionidae
396	MN883563.1	Gobionidae
397	KM373519.1	Gobionidae
398	KJ888855.1	Gobionidae
399	LC682815.1	Gobionidae
400	FJ515919.1	Gobionidae
401	NC_024423.1	Gobionidae
402	LC682804.1	Gobionidae
403	NC_021451.1	Gobionidae
404	JF906110.1	Gobionidae
405	MT705721.1	Gobionidae
406	KX905080.1	Gobionidae
407	NC_014873.1	Gobionidae
408	DQ345787.2	Gobionidae
409	MN175390.1	Gobionidae
410	KJ868177.1	Gobionidae
411	AP012072.1	Gobionidae
412	KP052647.1	Gobionidae
413	OR652283.1	Gobionidae
414	NC_059713.1	Gobionidae
415	KJ641842.1	Gobionidae
416	ON533888.1	Gobionidae
417	OR652282.1	Gobionidae
418	EU597300.1	Gobionidae
419	AP011361.1	Gobionidae
420	NC_031572.1	Leuciscidae
421	NC_031567.1	Leuciscidae
422	MG570454.1	Leuciscidae
423	NC_054257.1	Leuciscidae
424	MH885043.1	Leuciscidae
425	NC_015362.1	Leuciscidae
426	NC_054261.1	Leuciscidae
427	MT501365.1	Leuciscidae
428	MG570428.1	Leuciscidae
429	KX139438.1	Leuciscidae
430	NC_033921.1	Leuciscidae
431	OK623668.1	Leuciscidae
432	OK637254.1	Leuciscidae
433	NC_033926.1	Leuciscidae
434	JX573111.1	Leuciscidae
435	AB671170.1	Leuciscidae
436	DQ536424.1	Leuciscidae
437	OR492268.1	Leuciscidae
438	NC_083968.1	Leuciscidae
439	AP010779.1	Leuciscidae
440	OL693867.1	Leuciscidae
441	AP011263.1	Leuciscidae
442	NC_031570.1	Leuciscidae
443	OR552064.1	Leuciscidae
444	OR552087.1	Leuciscidae
445	NC_018825.1	Leuciscidae
446	AP012086.1	Leuciscidae
447	OR031102.1	Leuciscidae
448	MG570420.1	Leuciscidae
449	NC_033924.1	Leuciscidae
450	NC_066955.1	Leuciscidae
451	AP012101.1	Leuciscidae
452	OL471034.1	Leuciscidae
453	MZ955032.1	Leuciscidae
454	MK227443.1	Leuciscidae
455	OL688784.1	Leuciscidae
456	OM718772.1	Leuciscidae
457	OR552084.1	Leuciscidae
458	OR263623.1	Leuciscidae
459	NC_084097.1	Leuciscidae
460	MT667255.1	Leuciscidae
461	OQ389592.1	Leuciscidae
462	OL457400.1	Leuciscidae
463	OR552070.1	Leuciscidae
464	AP011212.1	Leuciscidae
465	NC_008112.1	Leuciscidae
466	MN105127.1	Leuciscidae
467	KC894466.1	Leuciscidae
468	AB626855.1	Leuciscidae
469	OL547389.1	Leuciscidae
470	NC_080895.1	Leuciscidae
471	OR552065.1	Leuciscidae
472	NC_029341.1	Leuciscidae
473	NC_008646.1	Leuciscidae
474	AP011363.1	Leuciscidae
475	OR552067.1	Leuciscidae
476	NC_008651.1	Leuciscidae
477	AB127393.1	Leuciscidae
478	MT501367.1	Leuciscidae
479	NC_033927.1	Leuciscidae
480	MT501383.1	Leuciscidae
481	NC_037011.1	Leuciscidae
482	NC_008684.1	Leuciscidae
483	AP012081.1	Leuciscidae
484	OM718774.1	Leuciscidae
485	OM736796.1	Leuciscidae
486	MG570446.1	Leuciscidae
487	AP012097.1	Leuciscidae
488	NC_066828.1	Leuciscidae
489	NC_033934.1	Leuciscidae
490	NC_066714.1	Leuciscidae
491	AP011281.1	Leuciscidae
492	AP011275.1	Leuciscidae
493	NC_066935.1	Leuciscidae
494	OL825617.1	Leuciscidae
495	OR552076.1	Leuciscidae
496	NC_063524.1	Leuciscidae
497	AP012103.1	Leuciscidae
498	AP009309.1	Leuciscidae
499	AP012080.1	Leuciscidae
500	OP594310.1	Leuciscidae
501	MT501382.1	Leuciscidae
502	AP012104.1	Leuciscidae
503	DQ536431.1	Leuciscidae
504	NC_031629.1	Leuciscidae
505	NC_066949.1	Leuciscidae
506	AP012077.1	Leuciscidae
507	MT410946.1	Leuciscidae
508	NC_037008.1	Leuciscidae
509	AP011269.1	Leuciscidae
510	OR552069.1	Leuciscidae
511	OL457395.1	Leuciscidae
512	NC_033942.1	Leuciscidae
513	NC_054086.1	Leuciscidae
514	OL457407.1	Leuciscidae
515	NC_013763.1	Leuciscidae
516	NC_029425.1	Leuciscidae
517	NC_033939.1	Leuciscidae
518	NC_033941.1	Leuciscidae
519	AP011276.1	Leuciscidae
520	MT501391.1	Leuciscidae
521	NC_060660.1	Leuciscidae
522	OM736800.1	Leuciscidae
523	NC_019574.1	Leuciscidae
524	NC_031569.1	Leuciscidae
525	NC_028172.1	Xenocyprididae
526	MF180230.1	Xenocyprididae
527	KX244762.1	Xenocyprididae
528	KC526217.1	Xenocyprididae
529	KJ746955.1	Xenocyprididae
530	AP011218.1	Xenocyprididae
531	EU979307.1	Xenocyprididae
532	KJ746941.1	Xenocyprididae
533	MF687111.1	Xenocyprididae
534	NC_037156.1	Xenocyprididae
535	NC_021418.1	Xenocyprididae
536	KY471356.1	Xenocyprididae
537	OM731672.1	Xenocyprididae
538	KJ729081.1	Xenocyprididae
539	AP010777.1	Xenocyprididae
540	NC_034667.1	Xenocyprididae
541	NC_022852.1	Xenocyprididae
542	KJ679505.1	Xenocyprididae
543	HM162839.1	Xenocyprididae
544	KJ913670.1	Xenocyprididae
545	MF687120.1	Xenocyprididae
546	GU190362.1	Xenocyprididae
547	KP410284.1	Xenocyprididae
548	KJ746954.1	Xenocyprididae
549	JQ231115.1	Xenocyprididae
550	AP011395.1	Xenocyprididae
551	KJ729083.1	Xenocyprididae
552	MN832737.1	Xenocyprididae
553	MH289764.1	Xenocyprididae
554	NC_031541.1	Xenocyprididae
555	KF383387.1	Xenocyprididae
556	PP060995.1	Xenocyprididae
557	KJ746949.1	Xenocyprididae
558	KJ746940.1	Xenocyprididae
559	MZ901178.1	Xenocyprididae
560	AP012112.1	Xenocyprididae
561	DQ026431.1	Xenocyprididae
562	AP009059.1	Xenocyprididae
563	AP011398.1	Xenocyprididae
564	KJ427719.1	Xenocyprididae
565	KF246550.1	Xenocyprididae
566	NC_020013.1	Xenocyprididae
567	MF687127.1	Xenocyprididae
568	KJ746956.1	Xenocyprididae
569	MF687122.1	Xenocyprididae
570	KJ845345.1	Xenocyprididae
571	MF687113.1	Xenocyprididae
572	AP011216.1	Xenocyprididae
573	MF687129.1	Xenocyprididae
574	KJ729095.1	Xenocyprididae
575	NC_019621.1	Xenocyprididae
576	MZ901180.1	Xenocyprididae
577	EU391390.1	Xenocyprididae
578	KX829025.1	Xenocyprididae
579	OM892928.1	Xenocyprididae
580	KJ729087.1	Xenocyprididae
581	MF687126.1	Xenocyprididae
582	AP011213.1	Xenocyprididae
583	KJ746935.1	Xenocyprididae
584	KC429670.1	Xenocyprididae
585	MF687125.1	Xenocyprididae
586	MF687134.1	Xenocyprididae
587	MW355488.1	Xenocyprididae
588	KJ801524.1	Xenocyprididae
589	KJ729082.1	Xenocyprididae
590	MF687116.1	Xenocyprididae
591	KT725245.1	Xenocyprididae
592	KU198332.1	Xenocyprididae
593	KJ729085.1	Xenocyprididae
594	MW341221.1	Xenocyprididae
595	KC351187.1	Xenocyprididae
596	KT347220.1	Xenocyprididae
597	NC_008682.1	Xenocyprididae
598	NC_025646.1	Xenocyprididae
599	MF687135.1	Xenocyprididae
600	KJ746952.1	Xenocyprididae
601	MF687109.1	Xenocyprididae
602	NC_024729.1	Xenocyprididae
603	MT084757.1	Xenocyprididae
604	KM044500.1	Xenocyprididae
605	MT249227.1	Xenocyprididae
606	MW344880.1	Xenocyprididae
607	NC_011208.1	Xenocyprididae
608	NC_050397.1	Xenocyprididae
609	NC_029831.1	Xenocyprididae
610	MK387702.1	Xenocyprididae
611	KT316879.1	Xenocyprididae
612	NC_027664.1	Xenocyprididae
613	JX242529.1	Xenocyprididae
614	KT851549.1	Xenocyprididae
615	MZ901179.1	Xenocyprididae
616	KX829023.1	Xenocyprididae
617	KJ746962.1	Xenocyprididae
618	AB239601.1	Xenocyprididae
619	AP006761.1	Xenocyprididae
620	KJ746937.1	Xenocyprididae
621	OR574832.1	Xenocyprididae
622	NC_022929.1	Xenocyprididae
623	EU315941.1	Xenocyprididae
624	MN725725.1	Xenocyprididae
625	OM892927.1	Xenocyprididae
626	KT725246.1	Xenocyprididae
627	NC_029722.1	Xenocyprididae
628	MH289767.1	Xenocyprididae
629	NC_020435.1	Xenocyprididae
